WorldSize,Run,ActualTime
2,0,14.524915933609009
4,0,9.02392315864563
8,0,10.741777420043945
16,0,31.540650844573975
2,1,14.061089038848877
4,1,9.269188404083252
8,1,10.398407936096191
16,1,36.188287019729614
2,2,14.066649436950684
4,2,8.995222806930542
8,2,10.35243558883667
16,2,12.227359533309937
2,3,14.171435117721558
4,3,9.047401428222656
8,3,10.570420742034912
16,3,12.347669124603271
2,4,14.185197114944458
4,4,8.884148120880127
8,4,10.396169662475586
16,4,36.883479595184326
