TimeStampSecs,NumIdleVms,NumIdleCpus,NumCrossVmLinks
1713172185.1922665,27,229,48
1713172189.3513532,22,209,80
1713172193.5096612,15,173,160
1713172197.6718893,9,144,192
1713172201.8299584,3,116,232
1713172205.9860108,0,77,322
1713172210.1435163,0,37,435
1713172214.3164797,0,9,522
1713172218.4754012,0,9,522
1713172222.6351428,0,9,522
1713172226.802054,0,9,522
1713172230.9596226,0,9,522
1713172235.127528,0,9,522
1713172239.3067424,0,9,522
1713172243.4629476,0,9,522
1713172247.6221197,0,9,522
1713172251.7891304,0,9,522
1713172255.945395,0,9,522
1713172260.1041763,0,9,522
1713172264.2630804,0,9,522
1713172268.4228005,0,9,522
1713172272.586597,0,9,522
1713172276.7435136,0,9,522
1713172280.9029841,0,9,522
1713172285.072539,0,9,522
1713172289.2347758,0,9,522
1713172293.400111,0,9,522
1713172297.558546,0,9,522
1713172301.7184188,0,9,522
1713172305.8844895,0,9,522
1713172310.0424123,0,9,522
1713172314.2056346,0,9,522
1713172318.379775,0,9,522
1713172322.5444121,0,9,522
1713172326.7081892,0,9,522
1713172330.8717303,0,15,454
1713172335.0422661,0,10,450
1713172339.1991854,0,1,476
1713172343.3670526,0,12,454
1713172347.5254333,0,0,512
1713172351.6875799,1,11,488
1713172355.8496304,0,5,479
1713172360.0148776,0,16,429
1713172364.1845274,0,1,467
1713172368.3430634,1,11,451
1713172372.520069,0,4,459
1713172376.6782448,0,4,453
1713172380.8402145,0,4,450
1713172384.9992297,0,13,430
1713172389.1634693,0,0,495
1713172393.324489,0,0,495
1713172397.4822588,0,9,474
1713172401.6470344,0,6,497
1713172405.8094594,0,6,497
1713172409.9696472,0,6,497
1713172414.1340826,0,6,494
1713172418.2980418,0,6,494
1713172422.4547682,0,4,507
1713172426.6106966,0,4,507
1713172430.771138,0,4,507
1713172434.9380727,0,4,507
1713172439.0950794,0,4,507
1713172443.2549772,0,4,507
1713172447.4166942,0,4,507
1713172451.577537,0,4,507
1713172455.738021,0,10,507
1713172459.8967974,0,0,516
1713172464.055507,0,7,501
1713172468.2151456,0,7,501
1713172472.3748417,1,21,453
1713172476.5467913,0,1,513
1713172480.70441,0,5,479
1713172484.8652532,0,5,477
1713172489.0329502,0,16,427
1713172493.1969132,0,8,455
1713172497.3568492,0,5,483
1713172501.5204186,0,5,479
1713172505.688623,0,7,458
1713172509.8520036,0,7,457
1713172514.0127592,0,7,456
1713172518.1713262,1,32,404
1713172522.337062,0,3,531
1713172526.4993591,0,11,480
1713172530.6629105,0,2,484
1713172534.819602,0,7,484
1713172538.9774144,0,7,479
1713172543.1346283,0,7,471
1713172547.2963054,0,2,519
1713172551.4546921,0,8,534
1713172555.613023,0,5,527
1713172559.7715547,0,5,527
1713172563.9330797,0,5,526
1713172568.0901983,0,5,526
1713172572.2503266,0,0,553
1713172576.418258,0,7,541
1713172580.5742133,0,7,541
1713172584.74922,0,7,525
1713172588.9136684,0,7,520
1713172593.0915911,0,11,511
1713172597.254112,0,0,565
1713172601.415032,0,0,565
1713172605.5759466,0,0,565
1713172609.7380729,0,0,565
1713172613.9001303,0,13,515
1713172618.0579062,1,16,548
1713172622.2138178,0,5,568
1713172626.3707507,0,5,567
1713172630.527582,0,4,527
1713172634.6938848,1,15,503
1713172638.8607645,0,2,514
1713172643.0236635,0,2,514
1713172647.1822789,0,20,429
1713172651.3416123,0,2,488
1713172655.5018725,0,2,485
1713172659.6824172,0,2,483
1713172663.8530116,0,6,472
1713172668.0145907,0,11,446
1713172672.1740856,0,26,365
1713172676.3354533,0,19,388
1713172680.496499,0,10,408
1713172684.6586905,0,18,402
1713172688.8180294,0,4,461
1713172692.9823682,0,4,461
1713172697.1452248,0,4,461
1713172701.3038938,0,6,495
1713172705.464526,0,6,495
1713172709.6237714,0,0,536
1713172713.7869246,0,0,536
1713172717.9484859,0,0,536
1713172722.1096785,0,6,536
1713172726.269596,0,2,568
1713172730.4287174,0,2,568
1713172734.6004026,0,2,568
1713172738.7656903,0,17,482
1713172742.9288874,0,2,545
1713172747.1032903,0,5,521
1713172751.2617588,0,1,524
1713172755.4194617,0,1,524
1713172759.5795317,0,1,524
1713172763.7409189,0,6,516
1713172767.9024782,0,6,510
1713172772.0679977,0,6,510
1713172776.2375185,0,6,510
1713172780.4062128,1,15,502
1713172784.5750086,1,28,448
1713172788.7361598,0,28,400
1713172792.8970823,2,43,340
1713172797.062008,3,49,335
1713172801.2264576,0,49,301
1713172805.3874454,1,60,277
1713172809.5554621,0,60,261
1713172813.7134845,2,74,197
1713172817.8861408,4,98,128
1713172822.0495284,4,98,128
1713172826.2080617,4,98,128
1713172830.3658946,4,98,128
1713172834.530016,4,98,128
1713172838.6877813,5,103,128
1713172842.8652897,5,103,128
1713172847.0562768,5,103,128
1713172851.2224233,5,103,128
1713172855.3781745,5,103,128
1713172859.5354238,5,108,128
1713172863.7020817,5,108,128
1713172867.858179,9,131,96
1713172872.0146203,11,144,64
1713172876.172252,13,153,64
1713172880.3307874,13,156,64
1713172884.4869366,13,156,64
1713172888.6486537,14,160,64
1713172892.8115056,16,172,32
1713172896.9721532,17,178,32
1713172901.1308537,17,178,32
1713172905.3038309,19,190,32
1713172909.4643476,20,192,32
1713172913.639819,20,194,32
1713172917.8036652,20,194,32
1713172921.9705565,20,194,32
1713172926.1285443,21,196,32
1713172930.2962027,21,196,32
1713172934.4750087,24,216,0
1713172938.6450665,24,216,0
1713172942.8011067,25,222,0
1713172946.9818325,25,224,0
1713172951.1492193,26,227,0
1713172955.317913,26,227,0
1713172959.4726202,26,227,0
1713172963.6324465,27,235,0
1713172967.795458,27,235,0
1713172971.9544,27,235,0
1713172976.1137636,28,240,0
1713172980.2917662,28,240,0
1713172984.4526248,28,240,0
1713172988.6168456,28,240,0
1713172992.7764618,29,243,0
1713172996.936615,29,243,0
1713173001.1106584,29,243,0
1713173005.27857,29,243,0
1713173009.4435656,29,243,0
1713173013.6075485,29,243,0
1713173017.7680092,29,243,0
1713173021.92575,29,243,0
1713173026.1285,29,243,0
1713173030.2878122,29,243,0
1713173034.4482148,29,243,0
