TimeStampSecs,NumIdleVms,NumIdleCpus,NumCrossVmLinks
1713902375.6931455,0,12,32
1713902379.7004168,0,5,38
1713902383.7065883,0,5,38
1713902387.710036,0,5,38
1713902391.7153008,0,5,38
1713902395.7227826,0,5,38
1713902399.726975,0,5,38
1713902403.7302105,0,5,38
1713902407.7384799,0,5,38
1713902411.742411,0,5,38
1713902415.7467663,0,5,38
1713902419.754698,0,5,38
1713902423.762227,0,5,38
1713902427.7661836,0,5,38
1713902431.7719977,0,5,38
1713902435.7789972,0,5,38
1713902439.7832518,0,5,38
1713902443.7903333,0,5,38
1713902447.7947803,0,5,38
1713902451.80103,0,5,38
1713902455.8065922,0,5,38
1713902459.8103921,0,5,38
1713902463.813877,0,5,38
1713902467.8209872,0,5,38
1713902471.8269591,0,5,38
1713902475.8322403,0,5,38
1713902479.8399556,0,5,38
1713902483.8466365,0,5,38
1713902487.851653,1,17,6
1713902491.8597848,0,7,22
1713902495.8666134,0,7,22
1713902499.8709671,0,7,22
1713902503.8739433,0,7,22
1713902507.87789,0,7,22
1713902511.8832312,0,7,22
1713902515.8898807,0,7,22
1713902519.8938797,0,7,22
1713902523.8987405,0,7,22
1713902527.902669,0,7,22
1713902531.9096255,0,7,22
1713902535.9145937,0,7,22
1713902539.9194026,0,7,22
1713902543.9268942,0,7,22
1713902547.9305916,0,14,16
1713902551.9380505,0,14,16
1713902555.9432423,0,14,16
1713902559.9503982,0,14,16
1713902563.9546092,1,20,16
1713902567.9615135,1,20,16
1713902571.9700756,1,20,16
1713902575.9764435,1,20,16
1713902579.985061,1,20,16
1713902583.9935138,1,20,16
1713902588.0000265,1,20,16
1713902592.0075457,1,20,16
1713902596.01632,1,20,16
1713902600.0227385,1,20,16
1713902604.0304153,1,15,56
1713902608.0344121,1,15,56
1713902612.0432072,1,15,56
1713902616.0498307,1,15,56
1713902620.0555363,1,15,56
1713902624.063961,1,15,56
1713902628.070503,1,15,56
1713902632.0795035,1,15,56
1713902636.0876884,1,15,56
1713902640.0954466,1,15,56
1713902644.104211,1,15,56
1713902648.1105847,1,15,56
1713902652.1149237,1,15,56
1713902656.122293,1,15,56
1713902660.1265125,1,15,56
1713902664.130464,1,15,56
1713902668.1389856,1,15,56
1713902672.1438072,1,15,56
1713902676.1500566,1,15,56
1713902680.1540012,1,15,56
1713902684.1612198,1,15,56
1713902688.1664915,0,9,56
1713902692.1707985,0,9,56
1713902696.1756048,0,9,56
1713902700.1827004,0,9,56
1713902704.191171,0,9,56
1713902708.1998658,0,9,56
1713902712.2073097,0,9,56
1713902716.214949,0,9,56
1713902720.2191734,0,9,56
1713902724.227067,0,9,56
1713902728.2342846,0,9,56
1713902732.238203,0,9,56
1713902736.2435367,0,9,56
1713902740.2511961,0,9,56
1713902744.259994,0,9,56
1713902748.2666175,0,9,56
1713902752.275315,0,9,56
1713902756.284792,0,9,56
1713902760.297119,0,9,56
1713902764.3019142,0,9,56
1713902768.3077955,0,9,56
1713902772.3144143,0,9,56
1713902776.3198235,0,10,0
1713902780.3264754,0,10,0
1713902784.332086,0,10,0
1713902788.3390868,0,10,0
1713902792.3461835,0,10,0
1713902796.3503268,0,10,0
1713902800.3538969,0,10,0
1713902804.3611672,0,10,0
1713902808.3667157,0,10,0
1713902812.374486,0,10,0
1713902816.3821852,0,10,0
1713902820.3859396,0,10,0
1713902824.3904278,0,10,0
1713902828.3947158,0,10,0
1713902832.3978622,0,10,0
1713902836.4027185,0,10,0
1713902840.4066308,0,10,0
1713902844.4143646,0,10,0
1713902848.4182832,0,10,0
1713902852.425537,0,10,0
1713902856.4304333,0,10,0
1713902860.4345946,0,10,0
1713902864.4386864,0,6,0
1713902868.4429548,0,6,0
1713902872.4505363,0,6,0
1713902876.4559865,0,6,0
1713902880.4632275,0,6,0
1713902884.4713807,0,6,0
1713902888.4784896,0,6,0
1713902892.4863899,0,6,0
1713902896.490876,0,6,0
1713902900.4985495,0,6,0
1713902904.5060143,0,6,0
1713902908.5107727,0,6,0
1713902912.5184646,0,6,0
1713902916.522872,0,6,0
1713902920.5260105,0,6,0
1713902924.5307345,0,6,0
1713902928.5340247,0,6,0
1713902932.5390909,0,7,40
1713902936.546745,0,7,40
1713902940.5505106,0,7,40
1713902944.5546186,0,7,40
1713902948.5582871,0,7,40
1713902952.562208,0,7,40
1713902956.566881,0,7,40
1713902960.5707474,0,7,40
1713902964.574577,0,7,40
1713902968.5786996,0,7,40
1713902972.582452,0,7,40
1713902976.5894475,0,7,40
1713902980.5946827,0,7,40
1713902984.6020656,0,7,40
1713902988.606477,0,7,40
1713902992.6116524,0,7,40
1713902996.6186104,0,7,40
1713903000.6227708,0,7,40
1713903004.626704,0,7,40
1713903008.6307912,0,7,40
1713903012.6353943,0,7,40
1713903016.6425242,0,7,40
1713903020.6472378,0,7,40
1713903024.6556244,0,7,40
1713903028.6636186,0,9,24
1713903032.6720192,0,9,24
1713903036.6795926,0,9,24
1713903040.6868446,0,9,24
1713903044.6943245,0,7,77
1713903048.697905,0,7,77
1713903052.7025518,0,7,77
1713903056.7071562,0,7,77
1713903060.7142038,0,7,77
1713903064.7210732,0,7,77
1713903068.7265306,0,7,77
1713903072.7320182,0,7,77
1713903076.738863,0,7,77
1713903080.7424576,0,7,77
1713903084.7467864,0,7,77
1713903088.7507243,0,7,77
1713903092.7542176,0,7,77
1713903096.7579575,0,7,77
1713903100.7668805,0,7,77
1713903104.7716076,0,7,77
1713903108.778244,0,7,77
1713903112.7837527,0,7,77
1713903116.7898116,0,7,77
1713903120.7955186,0,7,77
