TimeStampSecs,NumIdleVms,NumIdleCpus,NumCrossVmLinks
1715377348.896814,21,174,56
1715377353.0637126,15,138,152
1715377357.2230864,11,120,160
1715377361.3917453,8,102,160
1715377365.5524428,4,83,184
1715377369.711666,0,63,200
1715377373.883366,0,31,304
1715377378.0447202,0,9,387
1715377382.2047718,0,9,387
1715377386.3658264,0,9,387
1715377390.5239053,0,9,387
1715377394.6982718,0,9,387
1715377398.861353,0,9,387
1715377403.0262983,0,9,387
1715377407.2001848,0,9,387
1715377411.3598254,0,9,387
1715377415.5190182,0,9,387
1715377419.680791,0,9,387
1715377423.8456397,0,9,387
1715377428.0057292,0,9,387
1715377432.1734502,0,9,387
1715377436.33411,0,9,387
1715377440.516158,0,9,387
1715377444.6916857,0,9,387
1715377448.8598487,0,9,387
1715377453.0294895,0,9,387
1715377457.1905408,0,9,387
1715377461.3690972,0,9,387
1715377465.5354078,0,13,349
1715377469.6990392,0,3,367
1715377473.8656428,0,3,367
1715377478.0246367,0,3,347
1715377482.1857653,0,3,347
1715377486.3542829,0,3,347
1715377490.5125606,0,3,347
1715377494.6711621,0,3,347
1715377498.8323772,0,3,347
1715377502.9915907,0,2,305
1715377507.1516798,0,1,319
1715377511.3124506,0,1,319
1715377515.4741437,0,1,319
1715377519.6376781,0,1,319
1715377523.7998273,0,1,319
1715377527.9639168,0,1,319
1715377532.1261702,1,12,295
1715377536.2840004,1,16,276
1715377540.4473677,0,13,283
1715377544.6107843,0,5,307
1715377548.7714896,0,5,307
1715377552.9320788,0,5,303
1715377557.094776,0,5,303
1715377561.2584581,0,5,303
1715377565.4191504,0,5,302
1715377569.5804737,0,5,302
1715377573.741784,0,5,302
1715377577.9135475,0,5,302
1715377582.0746236,0,5,302
1715377586.2390208,0,5,302
1715377590.399327,0,5,302
1715377594.559097,0,4,302
1715377598.7200305,1,11,302
1715377602.881654,0,7,281
1715377607.043628,0,0,316
1715377611.2100763,0,0,316
1715377615.3727772,0,0,316
1715377619.5408647,0,6,316
1715377623.7289162,0,1,319
1715377627.889778,0,7,321
1715377632.0487895,0,2,299
1715377636.219205,0,2,298
1715377640.3873696,0,8,298
1715377644.557213,0,1,298
1715377648.7274122,0,1,298
1715377652.8896255,0,1,298
1715377657.0566387,0,1,298
1715377661.2155142,0,1,298
1715377665.376765,0,1,298
1715377669.5355272,0,12,268
1715377673.707388,0,3,280
1715377677.8744817,0,3,280
1715377682.0326097,2,26,224
1715377686.1908388,0,0,332
1715377690.3532658,0,5,313
1715377694.515341,0,5,313
1715377698.6781156,0,5,313
1715377702.842055,0,5,310
1715377707.0045729,0,1,331
1715377711.1661048,0,1,331
1715377715.3228602,0,1,331
1715377719.4852343,0,1,331
1715377723.6503892,0,1,331
1715377727.8198924,0,1,331
1715377731.9816194,0,1,331
1715377736.1485896,0,1,331
1715377740.3096492,0,1,331
1715377744.4709136,0,3,304
1715377748.643243,0,15,266
1715377752.8023846,1,17,330
1715377756.9616394,0,4,374
1715377761.122863,0,9,344
1715377765.284564,0,9,340
1715377769.4457695,1,19,324
1715377773.6081748,0,4,388
1715377777.7813234,0,4,388
1715377781.9588304,0,8,360
1715377786.1196175,0,8,350
1715377790.2799487,0,8,350
1715377794.445484,0,8,350
1715377798.6143343,0,0,416
1715377802.7729735,0,5,424
1715377806.93321,0,6,424
1715377811.0955694,0,4,404
1715377815.27118,0,4,404
1715377819.4406526,0,4,404
1715377823.6008966,0,4,404
1715377827.7608795,0,4,404
1715377831.9225974,0,4,404
1715377836.083232,0,9,404
1715377840.250031,0,4,404
1715377844.4114711,0,9,404
1715377848.586105,0,12,359
1715377852.747572,0,5,374
1715377856.9080229,1,14,366
1715377861.069931,0,1,416
1715377865.228048,0,4,416
1715377869.388286,0,4,401
1715377873.5509498,0,4,397
1715377877.721453,0,31,283
1715377881.8869476,0,2,373
1715377886.04794,0,7,366
1715377890.2092752,0,22,304
1715377894.3674343,0,11,301
1715377898.529744,0,11,301
1715377902.7001855,0,11,294
1715377906.8698921,0,0,376
1715377911.0287783,0,0,376
1715377915.205902,0,3,376
1715377919.3679087,0,10,365
1715377923.5330708,0,10,350
1715377927.703447,0,10,350
1715377931.8643947,0,10,348
1715377936.0245085,0,2,371
1715377940.1960714,0,2,371
1715377944.359075,0,0,393
1715377948.5294266,0,0,393
1715377952.6931627,0,0,393
1715377956.8634486,0,5,372
1715377961.024495,0,5,371
1715377965.1915987,0,5,371
1715377969.349413,0,5,371
1715377973.5125172,0,5,365
1715377977.6750124,0,5,365
1715377981.8546207,0,5,365
1715377986.0194468,0,5,365
1715377990.1803339,0,5,370
1715377994.344954,0,4,378
1715377998.5122023,0,4,378
1715378002.6713717,0,4,378
1715378006.833705,0,3,390
1715378010.9931946,0,3,390
1715378015.157772,0,3,384
1715378019.319306,0,6,384
1715378023.4834998,0,4,384
1715378027.6429265,0,4,384
1715378031.805277,0,12,336
1715378035.9653292,0,8,312
1715378040.1281452,0,2,324
1715378044.2888002,0,2,324
1715378048.450755,0,2,324
1715378052.6183424,0,2,324
1715378056.7760212,0,2,324
