TaskId,SchedulingDecision
10.244.8.5,aks-nodepool1-35205835-vmss000002,10.244.4.12,aks-nodepool1-35205835-vmss000000,10.244.3.4,aks-nodepool1-35205835-vmss000008,10.244.7.5,aks-nodepool1-35205835-vmss000006,10.244.2.6,aks-nodepool1-35205835-vmss000003,10.244.6.4,aks-nodepool1-35205835-vmss000005,10.244.5.4,aks-nodepool1-35205835-vmss000007,10.244.0.10,aks-nodepool1-35205835-vmss000001
0,10.244.8.5,2
1,10.244.4.12,2
2,10.244.3.4,3
3,10.244.7.5,7
4,10.244.2.6,1
5,10.244.6.4,3
6,10.244.5.4,6
7,10.244.0.10,6
8,10.244.2.6,4
9,10.244.8.5,4
10,10.244.4.12,1
11,10.244.4.12,1
12,10.244.7.5,7
13,10.244.3.4,4
14,10.244.0.10,6
15,10.244.6.4,3
16,10.244.4.12,3
17,10.244.5.4,6
18,10.244.2.6,1
19,10.244.2.6,4
20,10.244.8.5,3
21,10.244.7.5,7
22,10.244.8.5,3
23,10.244.2.6,1
24,10.244.6.4,2
25,10.244.0.10,7
26,10.244.3.4,1
27,10.244.5.4,5
28,10.244.3.4,4
29,10.244.3.4,2
30,10.244.6.4,2
31,10.244.7.5,7
32,10.244.5.4,3
33,10.244.4.12,6
34,10.244.2.6,1
35,10.244.2.6,3
36,10.244.6.4,1
37,10.244.6.4,1
38,10.244.8.5,2
39,10.244.6.4,2
40,10.244.0.10,4
41,10.244.0.10,2
42,10.244.0.10,2
43,10.244.3.4,1
44,10.244.7.5,7
45,10.244.5.4,7
46,10.244.8.5,2
47,10.244.4.12,7
48,10.244.3.4,1
49,10.244.7.5,6
