TimeStampSecs,NumIdleCores
0,251
1,251
2,246
3,238
4,238
5,238
6,226
7,226
8,214
9,202
10,193
11,193
12,193
13,193
14,193
15,173
16,173
17,173
18,169
19,169
20,157
21,157
22,157
23,157
24,152
25,152
26,152
27,143
28,143
29,143
30,143
31,143
32,143
33,143
34,143
35,143
36,143
37,143
38,143
39,143
40,143
41,143
42,143
43,143
44,143
45,143
46,143
47,143
48,143
49,143
50,143
51,143
52,143
53,143
54,143
55,143
56,143
57,143
58,143
59,143
60,143
61,143
62,143
63,143
64,143
65,143
66,143
67,143
68,143
69,143
70,143
71,143
72,143
73,143
74,143
75,143
76,143
77,143
78,143
79,143
80,143
81,143
82,143
83,143
84,143
85,143
86,143
87,143
88,143
89,143
90,143
91,143
92,143
93,143
94,143
95,143
96,143
97,143
98,143
99,143
100,143
101,143
102,143
103,143
104,143
105,143
106,143
107,143
108,143
109,143
110,143
111,143
112,143
113,143
114,143
115,143
116,143
117,143
118,143
119,143
120,143
121,143
122,143
123,143
124,143
125,143
126,143
127,143
128,143
129,143
130,143
131,143
132,143
133,143
134,143
135,143
136,143
137,143
138,143
139,143
140,143
141,143
142,155
143,155
144,167
145,167
146,167
147,167
148,167
149,168
150,180
151,180
152,180
153,180
154,192
155,192
156,192
157,192
158,192
159,192
160,192
161,192
162,192
163,192
164,192
165,192
166,192
167,192
168,192
169,192
170,192
171,192
172,192
173,192
174,192
175,192
176,192
177,192
178,192
179,192
180,192
181,192
182,192
183,192
184,201
185,201
186,201
187,201
188,201
189,201
190,201
191,192
192,192
193,178
194,178
195,178
196,178
197,171
198,171
199,171
200,167
201,167
202,176
203,176
204,176
205,170
206,170
207,170
208,178
209,178
210,178
211,178
212,178
213,168
214,168
215,168
216,168
217,168
218,168
219,168
220,168
221,168
222,159
223,159
224,159
225,159
226,159
227,159
228,159
229,159
230,159
231,159
232,159
233,159
234,159
235,159
236,159
237,159
238,159
239,159
240,159
241,159
242,159
243,159
244,159
245,159
246,159
247,159
248,159
249,159
250,159
251,159
252,159
253,159
254,159
255,159
256,159
257,159
258,159
259,159
260,159
261,159
262,159
263,159
264,159
265,159
266,159
267,159
268,159
269,159
270,159
271,159
272,159
273,159
274,159
275,159
276,159
277,159
278,159
279,159
280,159
281,159
282,144
283,144
284,140
285,140
286,140
287,140
288,140
289,140
290,126
291,126
292,115
293,115
294,126
295,126
296,126
297,126
298,126
299,126
300,126
301,131
302,131
303,131
304,146
305,138
306,138
307,143
308,143
309,134
310,134
311,123
312,137
313,137
314,137
315,132
316,132
317,132
318,132
319,137
320,137
321,124
322,124
323,124
324,124
325,124
326,124
327,124
328,124
329,124
330,124
331,124
332,124
333,124
334,124
335,124
336,124
337,124
338,124
339,124
340,124
341,124
342,124
343,124
344,124
345,124
346,124
347,124
348,124
349,124
350,124
351,124
352,124
353,124
354,124
355,124
356,124
357,124
358,124
359,124
360,124
361,124
362,124
363,124
364,128
365,128
366,137
367,137
368,137
369,137
370,137
371,137
372,137
373,125
374,125
375,125
376,125
377,125
378,125
379,125
380,116
381,116
382,116
383,116
384,116
385,116
386,116
387,116
388,101
389,101
390,94
391,94
392,94
393,109
394,109
395,109
396,109
397,109
398,118
399,118
400,118
401,118
402,118
403,118
404,118
405,118
406,118
407,118
408,118
409,118
410,118
411,118
412,118
413,118
414,118
415,132
416,132
417,118
418,114
419,114
420,114
421,114
422,114
423,114
424,114
425,114
426,114
427,114
428,114
429,114
430,114
431,114
432,114
433,114
434,114
435,114
436,114
437,114
438,125
439,125
440,125
441,125
442,125
443,125
444,125
445,125
446,125
447,125
448,125
449,125
450,125
451,125
452,138
453,138
454,138
455,138
456,149
457,149
458,149
459,149
460,149
461,149
462,149
463,149
464,155
465,155
466,155
467,155
468,140
469,140
470,127
471,127
472,127
473,127
474,127
475,119
476,119
477,119
478,119
479,119
480,119
481,122
482,122
483,122
484,122
485,122
486,122
487,122
488,122
489,122
490,122
491,122
492,122
493,122
494,122
495,122
496,122
497,122
498,122
499,130
500,130
501,121
502,121
503,121
504,121
505,121
506,121
507,121
508,148
509,148
510,148
511,148
512,148
513,148
514,148
515,148
516,148
517,148
518,148
519,148
520,148
521,148
522,148
523,148
524,148
525,148
526,148
527,148
528,148
529,148
530,148
531,148
532,148
533,148
534,148
535,148
536,148
537,148
538,148
539,148
540,162
541,162
542,162
543,162
544,166
545,166
546,166
547,166
548,166
549,176
550,176
551,176
552,176
553,176
554,176
555,176
556,185
557,185
558,185
559,171
560,162
561,162
562,162
563,162
564,162
565,162
566,162
567,162
568,162
569,162
570,162
571,162
572,150
573,150
574,136
575,136
576,136
577,136
578,136
579,136
580,136
581,136
582,136
583,151
584,151
585,151
586,151
587,151
588,140
589,140
590,127
591,127
592,127
593,127
594,127
595,127
596,127
597,127
598,127
599,127
600,127
601,127
602,140
603,140
604,140
605,129
606,129
607,129
608,129
609,129
610,129
611,129
612,129
613,140
614,140
615,140
616,140
617,140
618,140
619,140
620,140
621,140
622,140
623,140
624,140
625,140
626,140
627,140
628,145
629,145
630,145
631,145
632,145
633,145
634,145
635,145
636,145
637,145
638,145
639,145
640,145
641,145
642,145
643,145
644,145
645,145
646,145
647,145
648,145
649,145
650,145
651,145
652,145
653,139
654,139
655,130
656,130
657,116
658,116
659,111
660,111
661,111
662,105
663,105
664,105
665,98
666,98
667,87
668,87
669,87
670,87
671,73
672,73
673,73
674,73
675,73
676,87
677,87
678,96
679,96
680,96
681,104
682,104
683,104
684,104
685,104
686,104
687,104
688,104
689,104
690,104
691,104
692,118
693,118
694,107
695,107
696,107
697,107
698,107
699,107
700,107
701,119
702,119
703,119
704,119
705,119
706,119
707,119
708,119
709,119
710,119
711,119
712,119
713,119
714,119
715,119
716,119
717,119
718,119
719,119
720,119
721,119
722,132
723,132
724,132
725,132
726,132
727,132
728,132
729,132
730,132
731,132
732,132
733,141
734,141
735,141
736,152
737,158
738,158
739,158
740,158
741,158
742,158
743,158
744,158
745,158
746,158
747,158
748,158
749,158
750,147
751,141
752,156
753,142
754,142
755,142
756,142
757,132
758,132
759,127
760,127
761,127
762,127
763,121
764,121
765,121
766,121
767,121
768,121
769,121
770,121
771,121
772,121
773,121
774,121
775,121
776,135
777,135
778,135
779,125
780,125
781,125
782,125
783,125
784,125
785,125
786,125
787,125
788,125
789,125
790,125
791,125
792,125
793,125
794,125
795,125
796,125
797,139
798,139
799,139
800,139
801,139
802,139
803,139
804,139
805,139
806,139
807,139
808,139
809,139
810,139
811,139
812,139
813,139
814,150
815,150
816,150
817,150
818,150
819,150
820,150
821,150
822,150
823,150
824,150
825,150
826,150
827,150
828,150
829,150
830,159
831,159
832,159
833,159
834,159
835,159
836,159
837,159
838,159
839,159
840,159
841,159
842,146
843,157
844,148
845,148
846,143
847,143
848,138
849,138
850,138
851,138
852,138
853,130
854,130
855,130
856,130
857,130
858,130
859,130
860,130
861,130
862,130
863,116
864,116
865,116
866,116
867,107
868,107
869,93
870,93
871,107
872,107
873,107
874,95
875,95
876,95
877,95
878,95
879,95
880,95
881,95
882,95
883,95
884,95
885,95
886,102
887,102
888,102
889,102
890,102
891,102
892,102
893,102
894,102
895,102
896,102
897,113
898,113
899,113
900,113
901,113
902,113
903,113
904,113
905,113
906,113
907,113
908,113
909,113
910,119
911,119
912,119
913,125
914,125
915,125
916,125
917,125
918,125
919,125
920,125
921,125
922,125
923,125
924,135
925,135
926,135
927,135
928,135
929,135
930,135
931,135
932,125
933,125
934,115
935,115
936,115
937,102
938,102
939,102
940,102
941,102
942,102
943,102
944,97
945,97
946,103
947,103
948,96
949,96
950,96
951,96
952,83
953,83
954,83
955,83
956,72
957,72
958,65
959,65
960,65
961,65
962,65
963,65
964,65
965,65
966,65
967,65
968,65
969,65
970,65
971,70
972,70
973,83
974,83
975,83
976,83
977,83
978,83
979,83
980,83
981,83
982,83
983,97
984,97
985,97
986,97
987,97
988,97
989,97
990,111
991,111
992,111
993,111
994,111
995,111
996,111
997,111
998,111
999,111
1000,111
1001,111
1002,111
1003,111
1004,111
1005,111
1006,111
1007,111
1008,123
1009,123
1010,129
1011,129
1012,129
1013,129
1014,129
1015,129
1016,129
1017,129
1018,129
1019,129
1020,129
1021,138
1022,138
1023,138
1024,144
1025,144
1026,131
1027,131
1028,131
1029,131
1030,131
1031,131
1032,131
1033,131
1034,131
1035,131
1036,123
1037,123
1038,123
1039,123
1040,123
1041,123
1042,132
1043,132
1044,132
1045,132
1046,132
1047,132
1048,132
1049,132
1050,132
1051,132
1052,132
1053,132
1054,132
1055,132
1056,132
1057,140
1058,140
1059,140
1060,140
1061,140
1062,140
1063,140
1064,140
1065,140
1066,140
1067,140
1068,145
1069,145
1070,145
1071,145
1072,158
1073,158
1074,158
1075,150
1076,142
1077,142
1078,142
1079,142
1080,142
1081,142
1082,142
1083,155
1084,155
1085,155
1086,155
1087,155
1088,155
1089,155
1090,155
1091,155
1092,155
1093,155
1094,155
1095,155
1096,155
1097,155
1098,165
1099,165
1100,165
1101,165
1102,165
1103,165
1104,165
1105,165
1106,186
1107,186
1108,186
1109,186
1110,186
1111,186
1112,186
1113,186
1114,186
1115,186
1116,186
1117,186
1118,186
1119,186
1120,186
1121,186
1122,186
1123,182
1124,182
1125,167
1126,167
1127,162
1128,162
1129,157
1130,157
1131,147
1132,147
1133,137
1134,137
1135,137
1136,137
1137,137
1138,137
1139,137
1140,137
