TimeStampSecs,NumIdleVms,NumIdleCpus,NumCrossVmLinks
1713345349.0006273,5,40,0
1713345353.007777,5,40,0
1713345357.0136738,4,39,0
1713345361.0206633,0,8,68
1713345365.0268803,0,4,68
1713345369.032043,0,4,68
1713345373.0403993,0,4,68
1713345377.047092,0,4,68
1713345381.0507574,0,4,68
1713345385.0563948,0,4,68
1713345389.0638714,0,4,68
1713345393.0712361,0,4,68
1713345397.079587,0,4,68
1713345401.087068,0,4,68
1713345405.0937185,0,4,68
1713345409.1085622,0,4,68
1713345413.114763,0,4,68
1713345417.121929,0,4,68
1713345421.1287875,0,4,68
1713345425.1348042,0,4,68
1713345429.1389008,0,4,68
1713345433.144589,0,4,68
1713345437.1509366,0,4,68
1713345441.1582167,0,4,68
1713345445.1652882,0,4,68
1713345449.1717033,0,4,68
1713345453.1788802,0,4,68
1713345457.1841917,0,4,68
1713345461.1909394,0,1,38
1713345465.1952093,0,1,38
1713345469.2028365,0,1,38
1713345473.2078435,0,1,38
1713345477.2160673,0,1,38
1713345481.2243636,0,1,38
1713345485.2315533,0,1,38
1713345489.2388213,0,1,38
1713345493.2433956,0,1,38
1713345497.2511754,0,1,38
1713345501.2589793,0,1,38
1713345505.2643754,0,1,38
1713345509.277876,0,1,38
1713345513.2840078,0,1,38
1713345517.291222,0,1,38
1713345521.2986515,0,1,38
1713345525.304048,0,1,38
1713345529.3113642,0,1,38
1713345533.31849,0,1,38
1713345537.326711,0,2,30
1713345541.332884,0,2,30
1713345545.339061,0,2,30
1713345549.3434138,0,2,30
1713345553.3513684,0,2,30
1713345557.3587527,0,2,30
1713345561.3633235,0,2,30
1713345565.3708239,0,2,30
1713345569.376801,0,2,30
1713345573.3823795,0,2,30
1713345577.388687,0,2,30
1713345581.3949273,0,2,30
1713345585.399548,0,3,30
1713345589.4067142,0,3,30
1713345593.4107864,0,3,30
1713345597.4146724,1,14,4
1713345601.4204674,0,5,18
1713345605.4283419,0,5,18
1713345609.4358625,0,5,18
1713345613.4491944,0,5,18
1713345617.456884,0,5,18
1713345621.4628294,0,5,18
1713345625.468583,0,5,18
1713345629.4745295,0,5,18
1713345633.4785576,0,5,18
1713345637.4828985,0,5,18
1713345641.489071,0,5,18
1713345645.4970522,0,5,18
1713345649.5032392,0,5,18
1713345653.5110233,0,5,18
1713345657.515349,1,12,18
1713345661.523161,1,12,18
1713345665.531203,1,12,18
1713345669.5389948,1,12,18
1713345673.546046,1,12,18
1713345677.5518126,1,12,18
1713345681.5581198,1,12,18
1713345685.5640643,1,12,18
1713345689.5683339,1,12,18
1713345693.5756521,1,12,18
1713345697.5822186,1,12,18
1713345701.5871747,1,12,18
1713345705.5969858,1,12,18
1713345709.603853,1,12,18
1713345713.6106458,1,12,18
1713345717.6183152,1,12,18
1713345721.6249352,1,12,18
1713345725.6314542,0,8,44
1713345729.6388285,0,4,47
