TimeStampSecs,NumIdleVms,NumIdleCpus,NumCrossVmLinks
1714830296.7083356,14,112,0
1714830300.8787599,7,64,136
1714830305.0533195,4,37,208
1714830309.2255228,4,32,217
1714830313.381743,4,32,217
1714830317.5441008,4,32,217
1714830321.7050815,4,32,217
1714830325.8708425,4,32,217
1714830330.0415196,4,32,217
1714830334.206059,4,32,217
1714830338.3699436,4,32,217
1714830342.5333827,4,32,217
1714830346.711834,4,32,217
1714830350.8736,4,32,217
1714830355.050302,4,32,217
1714830359.218118,4,32,217
1714830363.429621,4,32,217
1714830367.5998495,4,32,217
1714830371.7644672,4,32,217
1714830375.9343848,4,32,217
1714830380.0936286,4,32,217
1714830384.2549908,4,32,217
1714830388.4413092,4,32,217
1714830392.6108499,4,32,217
1714830396.7701275,4,32,217
1714830400.9307308,4,32,217
1714830405.0942938,4,32,217
1714830409.2571356,4,32,217
1714830413.4472451,4,32,217
1714830417.6116607,4,32,217
1714830421.785582,6,62,105
1714830425.9554663,7,76,57
1714830430.1157515,7,76,57
1714830434.2723758,6,76,57
1714830438.4376647,8,76,48
1714830442.5983357,8,76,48
1714830446.7617817,9,88,16
1714830450.9181533,9,88,16
1714830455.0773294,6,71,24
1714830459.2444324,4,43,104
1714830463.4148505,4,36,119
1714830467.5773919,4,36,119
1714830471.7372293,4,36,119
1714830475.8963401,4,36,119
1714830480.0638418,4,36,119
1714830484.2247415,4,36,119
1714830488.3894365,4,36,119
1714830492.5456905,4,36,119
1714830496.7058003,4,36,119
1714830500.8721013,4,36,119
1714830505.043761,5,52,119
1714830509.2041397,5,52,120
1714830513.3632278,4,44,122
1714830517.5266075,4,44,122
1714830521.692952,4,44,122
1714830525.8487377,4,44,122
1714830530.012288,4,44,122
1714830534.182672,4,44,122
1714830538.3430064,4,44,122
1714830542.5077326,4,37,178
1714830546.6790311,4,37,178
1714830550.8376591,4,37,178
1714830554.9974487,3,37,179
1714830559.158063,2,37,179
1714830563.3297272,2,37,175
1714830567.508949,3,37,190
1714830571.675794,3,37,190
1714830575.8334455,4,37,190
1714830579.990533,4,37,190
1714830584.1521304,4,35,150
1714830588.3105676,4,35,150
1714830592.47271,4,35,150
1714830596.644154,4,35,150
1714830600.8030934,4,35,150
1714830604.9638083,4,35,150
1714830609.124089,4,35,150
1714830613.282431,4,35,150
1714830617.4568865,4,35,150
1714830621.6162999,4,35,150
