TaskId,SchedulingDecision
10.244.4.2,aks-nodepool1-22183737-vmss000001,10.244.8.2,aks-nodepool1-22183737-vmss000006,10.244.1.7,aks-nodepool1-22183737-vmss000003,10.244.2.2,aks-nodepool1-22183737-vmss000004,10.244.3.2,aks-nodepool1-22183737-vmss000002,10.244.6.2,aks-nodepool1-22183737-vmss000008,10.244.5.2,aks-nodepool1-22183737-vmss000000,10.244.7.2,aks-nodepool1-22183737-vmss000005
0,10.244.4.2,2
1,10.244.8.2,6
2,10.244.1.7,8,10.244.2.2,7
3,10.244.3.2,5
4,10.244.6.2,8
5,10.244.5.2,7
6,10.244.7.2,8,10.244.4.2,3
7,10.244.4.2,2
8,10.244.3.2,3,10.244.8.2,2
9,10.244.1.7,5
10,10.244.2.2,5
11,10.244.7.2,8,10.244.4.2,1
12,10.244.6.2,8,10.244.4.2,3,10.244.1.7,2
13,10.244.2.2,3,10.244.1.7,1
14,10.244.5.2,7
15,10.244.8.2,6,10.244.3.2,5,10.244.5.2,1
16,10.244.7.2,8,10.244.3.2,2
17,10.244.6.2,8
18,10.244.4.2,3
19,10.244.1.7,7,10.244.2.2,5,10.244.8.2,2
20,10.244.5.2,5
21,10.244.5.2,2,10.244.4.2,1
22,10.244.8.2,3
23,10.244.3.2,8,10.244.7.2,4
24,10.244.6.2,8,10.244.7.2,4
