TimeStampSecs,NumIdleVms,NumIdleCpus,NumCrossVmLinks
1714045587.6157506,4,32,0
1714045591.6233115,4,32,0
1714045595.6321552,0,16,48
1714045599.6377869,0,1,70
1714045603.6428213,0,1,70
1714045607.6466231,0,1,70
1714045611.6508007,0,1,70
1714045615.6546817,0,1,70
1714045619.65879,0,1,70
1714045623.66612,0,1,70
1714045627.6714327,0,1,70
1714045631.6788871,0,1,70
1714045635.6835773,0,1,70
1714045639.692352,0,1,70
1714045643.6994052,0,1,70
1714045647.706535,0,1,70
1714045651.7144318,0,1,70
1714045655.718064,0,1,70
1714045659.7221885,0,1,70
1714045663.727652,0,1,70
1714045667.734568,0,1,70
1714045671.7425249,0,1,70
1714045675.7495944,0,1,70
1714045679.754721,0,1,70
1714045683.760876,0,1,70
1714045687.7667232,0,1,70
1714045691.773105,0,1,70
1714045695.7783964,0,1,70
1714045699.7833915,0,1,70
1714045703.790598,0,1,70
1714045707.794397,0,1,70
1714045711.8013778,0,1,70
1714045715.80886,0,1,70
1714045719.8149204,0,1,70
1714045723.8211975,0,1,70
1714045727.826371,0,1,70
1714045731.8310268,0,1,70
1714045735.834399,0,2,62
1714045739.8386393,0,2,62
1714045743.8426743,0,2,62
1714045747.8493624,0,2,62
1714045751.855285,0,2,62
1714045755.8640459,0,2,62
1714045759.871049,0,2,62
1714045763.8791401,0,2,62
1714045767.8866227,0,2,62
1714045771.8945432,0,2,62
1714045775.9022634,0,2,62
1714045779.9070902,0,2,62
1714045783.9147654,0,2,62
1714045787.9225638,0,2,62
1714045791.9302073,0,2,62
1714045795.934619,0,11,8
1714045799.938006,0,11,8
1714045803.945793,0,11,8
1714045807.9506068,0,11,8
1714045811.9591668,0,11,8
1714045815.9665043,0,11,8
1714045819.970543,0,11,8
1714045823.9745996,0,11,8
1714045827.9789076,0,11,8
1714045831.9837828,0,11,8
1714045835.9914188,0,11,8
1714045839.9992108,0,11,8
1714045844.0071857,0,11,8
1714045848.0150054,0,11,8
1714045852.018691,0,11,8
1714045856.0257266,0,11,8
1714045860.0306282,0,11,8
1714045864.034901,0,11,8
1714045868.040347,0,11,8
1714045872.0463326,0,11,8
1714045876.0535731,0,8,32
1714045880.059366,0,8,32
1714045884.0676425,0,8,32
1714045888.0738356,0,8,32
1714045892.0780344,0,8,32
1714045896.0818524,0,8,32
1714045900.08809,0,8,32
1714045904.0937746,0,8,32
1714045908.0996988,0,8,32
1714045912.1070871,0,8,32
1714045916.1157048,0,8,32
1714045920.1218073,0,8,32
1714045924.1278155,0,8,32
1714045928.1338398,0,8,32
1714045932.1397445,0,8,32
1714045936.1477082,0,8,32
1714045940.156275,0,8,32
1714045944.1637304,0,8,32
1714045948.170947,0,8,32
1714045952.17911,0,8,32
1714045956.1863246,0,2,88
1714045960.1909611,0,2,88
1714045964.1950238,0,2,88
1714045968.1986594,0,2,88
1714045972.2050633,0,2,88
1714045976.212778,0,2,88
1714045980.2185726,0,2,88
1714045984.2260633,0,2,88
1714045988.2304122,0,6,56
1714045992.2379158,0,6,56
1714045996.2429554,0,6,56
1714046000.246616,0,6,56
1714046004.250321,0,6,56
1714046008.2549767,0,6,56
1714046012.258949,0,6,56
1714046016.2626908,0,6,56
1714046020.267069,0,6,56
1714046024.270744,0,6,56
1714046028.2777984,0,6,56
1714046032.2823918,0,6,56
1714046036.2885509,0,10,56
1714046040.2941093,0,10,56
1714046044.299682,0,10,56
1714046048.305885,0,10,56
1714046052.311631,3,24,0
1714046056.3195562,3,24,0
1714046060.3280902,3,24,0
1714046064.3366957,3,24,0
1714046068.3440974,3,24,0
1714046072.3527787,3,24,0
1714046076.3579037,3,24,0
1714046080.3619037,3,24,0
1714046084.3704345,3,24,0
1714046088.3791373,3,24,0
1714046092.3880875,3,24,0
1714046096.394772,3,24,0
1714046100.4032018,3,24,0
1714046104.4115055,3,24,0
1714046108.4197261,3,24,0
1714046112.427738,3,24,0
