TaskId,SchedulingDecision
10.244.25.2,aks-nodepool1-42048637-vmss00000j,10.244.16.2,aks-nodepool1-42048637-vmss00000i,10.244.32.2,aks-nodepool1-42048637-vmss000006,10.244.26.2,aks-nodepool1-42048637-vmss00000l,10.244.2.2,aks-nodepool1-42048637-vmss00000a,10.244.17.2,aks-nodepool1-42048637-vmss000001,10.244.0.3,aks-nodepool1-42048637-vmss000000,10.244.6.2,aks-nodepool1-42048637-vmss00000f,10.244.23.2,aks-nodepool1-42048637-vmss000003,10.244.3.3,aks-nodepool1-42048637-vmss00000b,10.244.27.2,aks-nodepool1-42048637-vmss000002,10.244.22.2,aks-nodepool1-42048637-vmss000005,10.244.13.2,aks-nodepool1-42048637-vmss00000t,10.244.7.3,aks-nodepool1-42048637-vmss00000h,10.244.11.2,aks-nodepool1-42048637-vmss00000q,10.244.15.3,aks-nodepool1-42048637-vmss000008,10.244.18.2,aks-nodepool1-42048637-vmss000007,10.244.28.2,aks-nodepool1-42048637-vmss000009,10.244.30.2,aks-nodepool1-42048637-vmss00000v,10.244.1.2,aks-nodepool1-42048637-vmss000004,10.244.5.3,aks-nodepool1-42048637-vmss00000e,10.244.8.2,aks-nodepool1-42048637-vmss00000m,10.244.24.2,aks-nodepool1-42048637-vmss00000g,10.244.12.2,aks-nodepool1-42048637-vmss00000s,10.244.31.2,aks-nodepool1-42048637-vmss00000p,10.244.10.2,aks-nodepool1-42048637-vmss00000o,10.244.21.2,aks-nodepool1-42048637-vmss00000r,10.244.20.2,aks-nodepool1-42048637-vmss00000u,10.244.9.2,aks-nodepool1-42048637-vmss00000n,10.244.14.2,aks-nodepool1-42048637-vmss00000w,10.244.29.2,aks-nodepool1-42048637-vmss00000k,10.244.4.3,aks-nodepool1-42048637-vmss00000d
0,10.244.25.2,8
1,10.244.16.2,8,10.244.32.2,5
2,10.244.26.2,2
3,10.244.2.2,5
4,10.244.17.2,4
5,10.244.0.3,8,10.244.6.2,3
6,10.244.23.2,8
7,10.244.3.3,8,10.244.27.2,5
8,10.244.22.2,8
9,10.244.13.2,5
10,10.244.7.3,5
11,10.244.11.2,8,10.244.15.3,1
12,10.244.18.2,8,10.244.28.2,2
13,10.244.30.2,5
14,10.244.1.2,5
15,10.244.5.3,8,10.244.8.2,3
16,10.244.24.2,8,10.244.12.2,6
17,10.244.31.2,2
18,10.244.10.2,2
19,10.244.21.2,8,10.244.20.2,2
20,10.244.9.2,8,10.244.14.2,2
21,10.244.29.2,4
22,10.244.4.3,5
23,10.244.15.3,7,10.244.26.2,5
24,10.244.28.2,4
25,10.244.31.2,6,10.244.10.2,6,10.244.20.2,3
26,10.244.14.2,6,10.244.6.2,5,10.244.8.2,1
27,10.244.17.2,4,10.244.8.2,4
28,10.244.29.2,4,10.244.32.2,3,10.244.2.2,2
29,10.244.27.2,3,10.244.13.2,2
30,10.244.7.3,3,10.244.30.2,1
31,10.244.1.2,3,10.244.20.2,3,10.244.4.3,3,10.244.28.2,2,10.244.30.2,1
32,10.244.16.2,7
33,10.244.32.2,2
34,10.244.32.2,3,10.244.12.2,1
35,10.244.24.2,8,10.244.12.2,3
36,10.244.12.2,2
37,10.244.3.3,8,10.244.27.2,1
38,10.244.27.2,4,10.244.12.2,2,10.244.16.2,1,10.244.26.2,1,10.244.2.2,1,10.244.13.2,1,10.244.30.2,1
39,10.244.31.2,5
40,10.244.10.2,6,10.244.20.2,3,10.244.31.2,1
41,10.244.0.3,4
42,10.244.15.3,7,10.244.26.2,4
43,10.244.0.3,4,10.244.6.2,1
44,10.244.5.3,8
45,10.244.8.2,3,10.244.6.2,2
