TimeStampSecs,NumIdleVms,NumIdleCpus,NumCrossVmLinks
1715559087.778291,22,185,0
1715559091.9386408,18,171,0
1715559096.1032846,15,156,0
1715559100.2762468,12,147,0
1715559104.4377558,9,136,0
1715559108.646985,6,120,0
1715559112.8078206,3,105,0
1715559116.970668,0,93,0
1715559121.129839,0,83,0
1715559125.3036265,0,73,0
1715559129.4631906,1,73,0
1715559133.6229253,0,67,0
1715559137.7971983,1,73,0
1715559141.9584894,0,75,0
1715559146.1310818,0,76,0
1715559150.305931,1,77,0
1715559154.4828506,0,69,0
1715559158.6650252,1,66,0
1715559162.8530486,0,53,0
1715559167.0137236,0,65,0
1715559171.1783466,0,56,0
1715559175.3553956,0,64,0
1715559179.521896,0,63,0
1715559183.684754,0,63,0
1715559187.8560402,0,65,0
1715559192.0243905,0,58,0
1715559196.1943667,0,61,0
1715559200.35273,0,52,0
1715559204.5221395,0,58,0
1715559208.6878283,0,56,0
1715559212.8705726,0,56,0
1715559217.0303788,1,69,0
1715559221.195114,1,73,0
1715559225.378177,0,71,0
1715559229.5446336,0,64,0
1715559233.7063587,0,61,0
1715559237.867854,0,52,0
1715559242.0504951,0,50,0
1715559246.2120554,0,55,0
1715559250.3896315,0,53,0
1715559254.5517097,1,63,0
1715559258.715896,0,56,0
1715559262.886735,0,56,0
1715559267.05841,0,58,0
1715559271.2273343,0,52,0
1715559275.4064333,0,63,0
1715559279.5813963,0,60,0
1715559283.7549386,0,67,0
1715559287.9270358,0,72,0
1715559292.0898778,0,72,0
1715559296.259205,0,74,0
1715559300.4381518,0,74,0
1715559304.6161268,0,74,0
1715559308.7810824,2,86,0
1715559312.9512339,0,79,0
1715559317.1116784,1,90,0
1715559321.2682886,0,92,0
1715559325.4252481,0,93,0
1715559329.592415,0,86,0
1715559333.7611294,1,88,0
1715559337.9223886,0,92,0
1715559342.0823236,0,85,0
1715559346.241957,0,86,0
1715559350.4200177,0,83,0
1715559354.5939157,0,70,0
1715559358.7602859,0,68,0
1715559362.9265206,0,78,0
1715559367.09382,0,79,0
1715559371.2590878,0,81,0
1715559375.4317865,1,93,0
1715559379.589561,1,93,0
1715559383.7498424,5,107,0
1715559387.910041,5,108,0
1715559392.0729213,5,114,0
1715559396.2326696,5,114,0
1715559400.3973207,6,116,0
1715559404.5684342,7,135,0
1715559408.7387004,7,135,0
1715559412.9105942,8,143,0
1715559417.070897,10,152,0
1715559421.2550828,10,155,0
1715559425.4291933,11,159,0
1715559429.5872524,12,164,0
1715559433.761216,12,167,0
1715559437.9470747,13,170,0
1715559442.1045637,14,171,0
1715559446.2640135,15,172,0
1715559450.4255328,15,172,0
1715559454.5976202,15,173,0
1715559458.7663944,15,173,0
1715559462.951163,15,173,0
1715559467.13134,15,175,0
1715559471.3047626,15,175,0
1715559475.472909,15,177,0
1715559479.6468377,16,180,0
1715559483.810099,18,184,0
1715559487.9819915,19,186,0
1715559492.1416104,19,186,0
1715559496.3054883,19,186,0
1715559500.4730911,19,186,0
1715559504.6463454,19,186,0
1715559508.8106384,19,186,0
1715559512.9790518,19,186,0
1715559517.1518302,19,186,0
1715559521.3272235,19,186,0
1715559525.489082,20,187,0
1715559529.6569285,20,187,0
1715559533.834635,20,187,0
1715559537.999514,20,187,0
1715559542.1653697,20,187,0
1715559546.352195,20,187,0
1715559550.5217664,20,187,0
1715559554.6821108,20,187,0
1715559558.8500712,20,187,0
1715559563.019812,20,187,0
1715559567.2114189,20,187,0
1715559571.3732107,20,188,0
1715559575.5393834,21,189,0
1715559579.6969433,22,190,0
1715559583.8562932,22,190,0
1715559588.0245101,23,191,0
