TimeStampSecs,NumIdleVms,NumIdleCpus,NumCrossVmLinks
1715270381.4503808,5,58,0
1715270385.6134398,2,46,0
1715270389.7717547,0,33,0
1715270393.9389808,0,15,0
1715270398.1028614,0,4,0
1715270402.2670803,0,0,0
1715270406.4284468,0,0,0
1715270410.595906,0,0,0
1715270414.7550762,0,0,0
1715270418.91521,0,0,0
1715270423.0725486,0,5,0
1715270427.230916,1,16,0
1715270431.3938353,0,12,0
1715270435.5546412,0,12,0
1715270439.71882,0,21,0
1715270443.879535,0,19,0
1715270448.0423121,0,15,0
1715270452.211085,0,4,0
1715270456.3785348,0,0,0
1715270460.539074,0,2,0
1715270464.705409,0,7,0
1715270468.8624287,0,7,0
1715270473.021641,1,19,0
1715270477.1765645,1,22,0
1715270481.3476374,1,14,0
1715270485.5153618,1,22,0
1715270489.676711,1,28,0
1715270493.8346887,1,14,0
1715270498.0033295,1,14,0
1715270502.1675837,3,31,0
1715270506.3322012,3,30,0
1715270510.5296347,5,40,0
1715270514.6923528,6,48,0
1715270518.8526063,6,55,0
1715270523.011392,6,59,0
1715270527.1730847,6,59,0
1715270531.3436155,7,63,0
1715270535.507583,7,63,0
1715270539.6668625,7,63,0
1715270543.8275769,7,56,0
1715270547.9943419,7,56,0
1715270552.1590164,7,56,0
1715270556.3207262,7,56,0
1715270560.4806926,7,56,0
