TimeStampSecs,NumIdleVms,NumIdleCpus,NumCrossVmLinks
1715601535.9321473,4,45,16
1715601540.094402,0,11,94
1715601544.2594726,0,11,94
1715601548.4210525,0,11,94
1715601552.5833404,0,11,94
1715601556.7557597,0,11,94
1715601560.9478526,0,11,94
1715601565.109956,0,11,94
1715601569.2731407,0,11,94
1715601573.438158,0,11,94
1715601577.6048772,0,11,94
1715601581.766073,0,11,94
1715601585.941447,0,11,94
1715601590.1179018,0,11,94
1715601594.2880538,0,11,94
1715601598.4496012,0,11,94
1715601602.6145718,0,11,94
1715601606.7747915,0,11,94
1715601610.9351628,0,11,94
1715601615.0956972,0,11,94
1715601619.2558668,0,11,94
1715601623.4167733,0,11,94
1715601627.5864787,0,11,94
1715601631.7569,0,11,94
1715601635.9270515,0,11,94
1715601640.0900471,0,11,94
1715601644.2575054,0,11,94
1715601648.432742,0,11,94
1715601652.6040514,0,11,94
1715601656.768435,0,11,94
1715601660.9295251,0,11,94
1715601665.0904572,0,11,94
1715601669.2563245,0,11,94
1715601673.4157932,0,11,94
1715601677.581159,0,11,94
1715601681.7479563,2,23,62
1715601685.9101753,0,0,129
1715601690.0725355,0,0,129
1715601694.2346447,0,0,129
1715601698.3997893,0,11,99
1715601702.5596414,0,11,99
1715601706.7298124,2,21,83
1715601710.891841,0,5,152
1715601715.0542953,0,5,152
1715601719.2261581,0,5,152
1715601723.387664,0,5,152
1715601727.571149,0,5,152
1715601731.7488723,0,5,152
1715601735.909798,0,5,152
1715601740.0800896,0,5,152
1715601744.2450407,0,7,152
1715601748.4073846,0,1,155
1715601752.570152,0,1,155
1715601756.7322736,0,1,155
1715601760.8936684,0,1,155
1715601765.0549242,0,1,155
1715601769.2233536,0,1,155
1715601773.3878253,0,1,155
1715601777.548261,0,1,155
1715601781.7142556,0,1,155
1715601785.8934255,0,1,155
1715601790.0620215,0,1,155
1715601794.2239125,0,1,155
1715601798.3999982,0,1,155
1715601802.583033,0,1,155
1715601806.7508428,0,1,155
1715601810.9144254,0,1,155
1715601815.0911272,0,1,155
1715601819.2649672,0,8,115
1715601823.4275498,0,8,115
1715601827.6026487,0,8,115
1715601831.767255,0,8,115
1715601835.9336264,0,8,115
1715601840.095557,0,7,128
1715601844.2601118,0,7,128
1715601848.420949,0,7,128
1715601852.6105208,0,7,128
1715601856.780019,0,20,77
1715601860.950042,0,4,105
1715601865.12006,0,4,105
1715601869.2820086,0,4,105
1715601873.4395878,0,4,105
1715601877.600723,0,4,105
1715601881.7780535,0,4,105
1715601885.939713,0,4,105
1715601890.1221707,0,4,105
1715601894.2935948,0,4,105
1715601898.4801993,0,4,105
1715601902.6493456,0,4,105
1715601906.8166082,0,4,105
1715601911.0012124,0,4,105
1715601915.1636443,0,4,105
1715601919.3499582,0,4,105
1715601923.5224361,0,4,105
1715601927.6844404,0,4,105
1715601931.847068,0,4,105
1715601936.012466,0,4,105
1715601940.1735218,0,4,105
1715601944.3448408,0,4,105
1715601948.518431,0,4,105
1715601952.6820009,0,4,105
1715601956.854936,1,19,39
1715601961.0187562,0,9,39
1715601965.1862519,0,9,39
1715601969.3590822,0,9,39
1715601973.5200348,0,9,39
1715601977.6873755,0,9,39
1715601981.8556316,0,9,39
1715601986.0190187,0,9,39
1715601990.1906416,0,9,39
1715601994.3514738,0,9,39
1715601998.5124083,0,9,39
1715602002.678222,0,9,39
1715602006.8432386,0,9,39
1715602011.0155697,0,1,64
1715602015.1767502,0,1,64
1715602019.3548725,0,1,64
1715602023.5232701,0,1,64
1715602027.6973388,0,1,64
1715602031.8590097,0,1,64
1715602036.0233698,0,1,64
1715602040.1847835,0,1,64
1715602044.35369,1,10,56
1715602048.5145526,0,4,56
1715602052.679391,0,4,56
1715602056.8519619,0,4,56
1715602061.0170596,0,4,56
1715602065.1914098,0,4,56
1715602069.3569767,0,4,56
1715602073.5231135,0,15,58
1715602077.685209,0,3,64
1715602081.8463469,0,3,64
1715602086.0128624,0,3,64
1715602090.1874588,0,3,64
1715602094.3490975,0,3,64
1715602098.5113287,0,3,64
1715602102.685878,0,3,64
1715602106.8599744,0,3,64
1715602111.0379589,0,3,64
1715602115.2005365,0,3,64
1715602119.3708155,0,3,64
1715602123.5363874,0,3,64
