TimeStampSecs,NumIdleVms,NumIdleCpus,NumCrossVmLinks
1714040179.6055038,3,35,96
1714040183.7756562,0,10,120
1714040187.945804,0,10,120
1714040192.1158543,1,10,141
1714040196.2823007,1,10,141
1714040200.4695532,1,10,141
1714040204.6327562,1,10,141
1714040208.8056629,1,10,141
1714040212.9789448,1,10,141
1714040217.1557708,1,10,141
1714040221.3192527,1,10,141
1714040225.5108542,1,10,141
1714040229.719949,1,10,141
1714040233.8817744,1,10,141
1714040238.0572178,1,10,141
1714040242.2170935,1,10,141
1714040246.4135742,1,10,141
1714040250.5786393,1,10,141
1714040254.751376,1,10,141
1714040258.918053,1,10,141
1714040263.0990193,1,10,141
1714040267.3099113,1,10,141
1714040271.4772828,1,10,141
1714040275.6447265,1,10,141
1714040279.8478987,1,10,141
1714040284.0744011,1,10,141
1714040288.2918622,1,10,141
1714040292.4721107,1,10,141
1714040296.682033,0,14,88
1714040300.8646336,0,14,88
1714040305.10032,0,5,108
1714040309.2715216,0,5,108
1714040313.4603646,0,5,108
1714040317.6253872,0,5,108
1714040321.7860768,0,10,68
1714040325.9817681,0,10,68
1714040330.1603162,0,10,68
1714040334.3269901,0,10,68
1714040338.5205357,0,15,44
1714040342.7086682,0,15,44
1714040347.440679,0,2,76
1714040351.6319475,0,2,76
1714040355.7925816,0,2,76
1714040359.985161,0,2,76
1714040364.146703,0,2,76
1714040368.3128445,0,2,76
1714040372.4724095,0,2,76
1714040376.7028122,0,2,76
1714040380.9066784,0,2,76
1714040385.1225088,0,2,76
1714040389.3454854,0,6,76
1714040393.5914953,0,2,76
1714040397.7966712,0,2,76
1714040401.9572766,0,2,76
1714040406.1247928,0,2,76
1714040410.3541484,0,2,76
1714040414.5473928,1,9,76
1714040418.7843213,0,3,76
1714040422.9790797,0,3,76
1714040427.1966078,0,3,76
1714040431.3810952,0,3,76
1714040435.5713465,0,3,76
1714040439.7537105,0,3,76
1714040443.9671044,0,3,76
1714040448.1549819,0,3,76
1714040452.3179948,0,5,60
1714040456.4873137,0,5,60
1714040460.6644688,0,5,60
1714040464.8594956,0,5,60
1714040469.0291903,0,5,60
1714040473.2312071,0,5,60
1714040477.4188938,0,5,60
1714040481.630215,1,18,16
1714040485.8529596,0,13,16
1714040490.0257752,0,7,16
1714040494.194697,0,7,16
1714040498.3670218,0,7,16
1714040502.5743034,0,7,16
1714040506.7694328,0,7,16
1714040510.9678888,0,7,16
1714040515.2209806,0,7,16
1714040519.4787655,0,7,16
1714040523.7256837,0,7,16
1714040527.9606106,0,7,16
1714040532.172595,0,7,16
1714040536.3805382,0,7,16
1714040540.5455277,0,7,16
1714040544.7706368,0,6,24
1714040548.960053,0,6,24
1714040553.194558,0,6,24
1714040557.4487169,0,6,24
1714040561.6757176,0,6,24
1714040565.9157445,0,6,24
1714040570.1480634,0,6,24
1714040574.4026942,0,6,24
