TaskId,SchedulingDecision
10.244.8.5,aks-nodepool1-35205835-vmss000002,10.244.4.12,aks-nodepool1-35205835-vmss000000,10.244.3.4,aks-nodepool1-35205835-vmss000008,10.244.7.5,aks-nodepool1-35205835-vmss000006,10.244.2.6,aks-nodepool1-35205835-vmss000003,10.244.6.4,aks-nodepool1-35205835-vmss000005,10.244.5.4,aks-nodepool1-35205835-vmss000007,10.244.0.10,aks-nodepool1-35205835-vmss000001
0,10.244.8.5,2
1,10.244.4.12,3
2,10.244.3.4,5
3,10.244.7.5,2
4,10.244.2.6,1
5,10.244.6.4,5
6,10.244.5.4,5
7,10.244.0.10,5
8,10.244.2.6,3
9,10.244.8.5,6
10,10.244.7.5,6
11,10.244.4.12,3
12,10.244.2.6,1
13,10.244.3.4,3
14,10.244.2.6,3
15,10.244.6.4,3
16,10.244.5.4,3
17,10.244.0.10,2
18,10.244.3.4,4
19,10.244.4.12,1
20,10.244.8.5,6
21,10.244.7.5,2
22,10.244.7.5,1
23,10.244.0.10,6
24,10.244.7.5,3
