TaskId,SchedulingDecision
10.244.9.3,aks-nodepool1-60509450-vmss00000o,10.244.22.3,aks-nodepool1-60509450-vmss00000m,10.244.30.3,aks-nodepool1-60509450-vmss000001,10.244.5.3,aks-nodepool1-60509450-vmss00000j,10.244.8.3,aks-nodepool1-60509450-vmss00000b,10.244.6.3,aks-nodepool1-60509450-vmss00000t,10.244.24.3,aks-nodepool1-60509450-vmss00000e,10.244.4.3,aks-nodepool1-60509450-vmss00000v,10.244.18.3,aks-nodepool1-60509450-vmss000004,10.244.13.3,aks-nodepool1-60509450-vmss00000i,10.244.3.3,aks-nodepool1-60509450-vmss00000a,10.244.32.3,aks-nodepool1-60509450-vmss000009,10.244.15.3,aks-nodepool1-60509450-vmss00000l,10.244.17.3,aks-nodepool1-60509450-vmss00000d,10.244.7.3,aks-nodepool1-60509450-vmss000005,10.244.23.3,aks-nodepool1-60509450-vmss000002,10.244.10.3,aks-nodepool1-60509450-vmss00000s,10.244.16.3,aks-nodepool1-60509450-vmss00000r,10.244.29.3,aks-nodepool1-60509450-vmss000006,10.244.14.3,aks-nodepool1-60509450-vmss000003,10.244.26.3,aks-nodepool1-60509450-vmss00000w,10.244.11.7,aks-nodepool1-60509450-vmss000000,10.244.25.3,aks-nodepool1-60509450-vmss00000p,10.244.31.3,aks-nodepool1-60509450-vmss00000f,10.244.1.3,aks-nodepool1-60509450-vmss000008,10.244.19.3,aks-nodepool1-60509450-vmss00000c,10.244.28.3,aks-nodepool1-60509450-vmss000007,10.244.21.3,aks-nodepool1-60509450-vmss00000q,10.244.20.3,aks-nodepool1-60509450-vmss00000n,10.244.12.3,aks-nodepool1-60509450-vmss00000g,10.244.27.3,aks-nodepool1-60509450-vmss00000k,10.244.2.3,aks-nodepool1-60509450-vmss00000u
0,10.244.9.3,8
1,10.244.22.3,8
2,10.244.30.3,8
3,10.244.5.3,8
4,10.244.8.3,8
5,10.244.6.3,8
6,10.244.24.3,8
7,10.244.4.3,8
8,10.244.18.3,8
9,10.244.13.3,8
10,10.244.3.3,8
11,10.244.32.3,8
12,10.244.15.3,8
13,10.244.17.3,8
14,10.244.7.3,8
15,10.244.23.3,8
16,10.244.10.3,8
17,10.244.16.3,8
18,10.244.29.3,8
19,10.244.14.3,8
20,10.244.26.3,8
21,10.244.11.7,8
22,10.244.25.3,8
23,10.244.31.3,8
24,10.244.1.3,8
25,10.244.19.3,8
26,10.244.28.3,8
27,10.244.21.3,8
28,10.244.20.3,8
29,10.244.12.3,8
30,10.244.27.3,8
31,10.244.2.3,8
32,10.244.5.3,8
33,10.244.9.3,8
34,10.244.24.3,8
35,10.244.30.3,8
36,10.244.13.3,8
37,10.244.4.3,8
38,10.244.7.3,8
39,10.244.14.3,8
40,10.244.10.3,8
41,10.244.31.3,8
42,10.244.22.3,8
43,10.244.15.3,8
44,10.244.25.3,8
45,10.244.23.3,8
46,10.244.20.3,8
47,10.244.29.3,8
48,10.244.26.3,8
49,10.244.11.7,8
50,10.244.17.3,8
51,10.244.19.3,8
52,10.244.1.3,8
53,10.244.9.3,8
54,10.244.8.3,8
55,10.244.21.3,8
56,10.244.18.3,8
57,10.244.32.3,8
58,10.244.24.3,8
59,10.244.5.3,8
60,10.244.7.3,8
61,10.244.14.3,8
62,10.244.20.3,8
63,10.244.22.3,8
64,10.244.17.3,8
65,10.244.19.3,8
66,10.244.31.3,8
67,10.244.30.3,8
68,10.244.29.3,8
69,10.244.16.3,8
70,10.244.32.3,8
71,10.244.10.3,8
72,10.244.18.3,8
73,10.244.7.3,8
74,10.244.28.3,8
75,10.244.12.3,8
76,10.244.5.3,8
77,10.244.2.3,8
78,10.244.20.3,8
79,10.244.22.3,8
80,10.244.1.3,8
81,10.244.9.3,8
82,10.244.14.3,8
83,10.244.19.3,8
84,10.244.7.3,8
85,10.244.25.3,8
86,10.244.18.3,8
87,10.244.16.3,8
88,10.244.23.3,8
89,10.244.30.3,8
90,10.244.26.3,8
91,10.244.8.3,8
92,10.244.22.3,8
93,10.244.5.3,8
94,10.244.32.3,8
95,10.244.10.3,8
96,10.244.19.3,8
97,10.244.9.3,8
98,10.244.12.3,8
99,10.244.18.3,8
100,10.244.6.3,8
101,10.244.26.3,8
102,10.244.16.3,8
103,10.244.3.3,8
104,10.244.22.3,8
105,10.244.25.3,8
106,10.244.27.3,8
107,10.244.28.3,8
108,10.244.10.3,8
109,10.244.19.3,8
110,10.244.23.3,8
111,10.244.6.3,8
112,10.244.13.3,8
113,10.244.4.3,8
114,10.244.1.3,8
115,10.244.8.3,8
116,10.244.9.3,8
117,10.244.16.3,8
118,10.244.5.3,8
119,10.244.18.3,8
120,10.244.22.3,8
121,10.244.15.3,8
122,10.244.25.3,8
123,10.244.32.3,8
124,10.244.28.3,8
125,10.244.27.3,8
126,10.244.19.3,8
127,10.244.11.7,8
128,10.244.30.3,8
129,10.244.21.3,8
130,10.244.26.3,8
131,10.244.24.3,8
132,10.244.16.3,8
133,10.244.5.3,8
134,10.244.9.3,8
135,10.244.15.3,8
136,10.244.8.3,8
137,10.244.12.3,8
138,10.244.17.3,8
139,10.244.30.3,8
140,10.244.23.3,8
141,10.244.31.3,8
142,10.244.11.7,8
143,10.244.26.3,8
144,10.244.3.3,8
145,10.244.4.3,8
146,10.244.29.3,8
147,10.244.24.3,8
148,10.244.1.3,8
149,10.244.21.3,8
150,10.244.19.3,8
151,10.244.9.3,8
152,10.244.5.3,8
153,10.244.16.3,8
154,10.244.2.3,8
155,10.244.20.3,8
156,10.244.10.3,8
157,10.244.28.3,8
158,10.244.27.3,8
159,10.244.12.3,8
160,10.244.6.3,8
161,10.244.14.3,8
162,10.244.29.3,8
163,10.244.4.3,8
164,10.244.7.3,8
165,10.244.24.3,8
166,10.244.18.3,8
167,10.244.1.3,8
168,10.244.5.3,8
169,10.244.25.3,8
170,10.244.20.3,8
171,10.244.8.3,8
172,10.244.30.3,8
