TimeStampSecs,NumIdleVms,NumIdleCpus,NumCrossVmLinks
1716241808.245876,0,4,64
1716241812.2489643,0,4,64
1716241816.2554717,0,4,64
1716241820.2621744,0,4,64
1716241824.269427,0,4,64
1716241828.2757647,0,4,64
1716241832.282895,0,4,64
1716241836.2896066,0,4,64
1716241840.2939196,0,4,64
1716241844.2993605,0,4,64
1716241848.3051958,0,4,64
1716241852.3097405,0,4,64
1716241856.3135781,0,4,64
1716241860.3174064,0,4,64
1716241864.3231108,0,4,64
1716241868.330092,0,4,64
1716241872.336829,0,4,64
1716241876.3411908,0,4,64
1716241880.346458,0,4,64
1716241884.3534336,0,4,64
1716241888.3576043,0,4,64
1716241892.361339,0,4,64
1716241896.3655577,0,4,64
1716241900.372951,0,4,64
1716241904.3804514,0,4,64
1716241908.3876023,0,4,64
1716241912.3937356,0,4,64
1716241916.3974574,0,4,64
1716241920.4042401,0,4,64
1716241924.4097757,0,4,64
1716241928.4170046,1,16,32
1716241932.4213235,0,2,88
1716241936.4250216,0,2,88
1716241940.4323792,0,2,88
1716241944.4373748,0,2,88
1716241948.440998,0,2,88
1716241952.4496617,0,2,88
1716241956.4568198,0,2,88
1716241960.4642994,0,2,88
1716241964.4698315,0,2,88
1716241968.4732006,0,2,88
1716241972.4768872,0,2,88
1716241976.4819102,0,2,88
1716241980.4848118,0,2,88
1716241984.48964,0,2,88
1716241988.4972239,0,2,88
1716241992.5010958,0,2,88
1716241996.5087013,0,2,88
1716242000.5152895,0,2,88
1716242004.521537,0,2,88
1716242008.5252628,0,2,88
1716242012.5347228,0,2,88
1716242016.5423262,0,2,88
1716242020.5464723,0,2,88
1716242024.5537198,0,2,88
1716242028.5610611,0,2,88
1716242032.5655107,0,2,88
1716242036.5695255,0,2,88
1716242040.5726955,0,2,88
1716242044.5788858,0,2,88
1716242048.585374,0,2,88
1716242052.5890238,0,2,88
1716242056.5939674,0,2,88
1716242060.5973196,0,2,88
1716242064.601438,0,2,88
1716242068.6056294,0,2,88
1716242072.6096036,0,2,88
1716242076.6139798,0,2,88
1716242080.6165533,1,16,32
1716242084.6242352,0,8,32
1716242088.6300826,0,8,32
1716242092.6386437,0,8,32
1716242096.6458478,0,8,32
1716242100.653987,0,9,24
1716242104.6572337,1,13,24
1716242108.6615553,0,3,40
1716242112.6655617,0,3,40
1716242116.669498,0,3,40
1716242120.6740963,0,3,40
1716242124.681872,0,3,40
1716242128.6855776,0,3,40
1716242132.691073,0,3,40
1716242136.6979892,0,3,40
1716242140.705008,0,3,40
1716242144.7093713,0,3,40
1716242148.716058,0,3,40
1716242152.7247128,0,3,40
1716242156.7291527,0,3,40
1716242160.7348022,0,3,40
1716242164.7416067,0,3,40
1716242168.745687,0,3,40
1716242172.7528286,0,3,40
1716242176.7571886,0,3,40
1716242180.7616928,0,3,40
1716242184.767458,0,3,40
1716242188.7739701,0,3,40
1716242192.7788126,0,3,40
1716242196.7852755,0,3,40
1716242200.7890875,0,3,40
1716242204.794233,0,3,40
1716242208.8035324,0,3,40
1716242212.8109057,1,11,40
1716242216.8167872,1,11,40
1716242220.8205879,1,11,40
1716242224.8245134,1,11,40
1716242228.830999,1,11,40
1716242232.8366268,1,11,40
1716242236.8409476,1,11,40
1716242240.844757,1,11,40
1716242244.853433,0,9,56
1716242248.8574991,0,0,74
1716242252.861485,0,0,74
1716242256.8650753,0,0,74
1716242260.869941,0,0,74
1716242264.8739398,0,0,74
1716242268.8788316,0,0,74
1716242272.8861263,0,0,74
1716242276.8932981,0,0,74
1716242280.8982563,0,0,74
1716242284.9053743,0,0,74
1716242288.9120622,1,10,58
1716242292.9187944,1,10,58
1716242296.9260507,1,10,58
1716242300.9288085,1,10,58
1716242304.9342635,1,10,58
1716242308.941352,1,10,58
1716242312.9488573,1,10,58
1716242316.9537237,1,10,58
1716242320.9612653,1,10,58
1716242324.965803,1,10,58
1716242328.9733102,1,10,58
1716242332.9775908,1,10,58
1716242336.984594,1,10,58
1716242340.9896452,1,10,58
1716242344.99263,1,10,58
1716242348.9983869,1,10,58
1716242353.0076532,1,10,58
1716242357.0143633,2,23,18
1716242361.0213044,2,23,18
1716242365.024955,2,23,18
1716242369.033273,2,23,18
1716242373.0416598,2,23,18
1716242377.0446112,2,23,18
1716242381.0488546,2,23,18
1716242385.0541646,2,23,18
1716242389.0590415,2,23,18
1716242393.0660563,2,23,18
