TimeStampSecs,NumIdleVms,NumIdleCpus,NumCrossVmLinks
1713972761.4521017,8,64,0
1713972765.6209857,8,64,0
1713972769.7882476,8,64,0
1713972773.9500465,4,40,32
1713972778.1136086,1,17,88
1713972782.2765555,1,17,88
1713972786.4505281,1,17,88
1713972790.619242,1,17,88
1713972794.8105485,1,17,88
1713972798.973626,1,17,88
1713972803.1410167,1,17,88
1713972807.3052907,1,17,88
1713972811.465302,1,17,88
1713972815.6309557,1,17,88
1713972819.7929053,1,17,88
1713972823.9634979,1,17,88
1713972828.1233585,1,17,88
1713972832.2914724,1,17,88
1713972836.4581962,1,17,88
1713972840.625361,1,17,88
1713972844.7961369,1,17,88
1713972848.9588168,1,17,88
1713972853.122801,1,17,88
1713972857.2831645,1,17,88
1713972861.4488375,1,17,88
1713972865.6140628,1,17,88
1713972869.7793806,1,17,88
1713972873.9425836,1,17,88
1713972878.099874,1,17,88
1713972882.2616649,1,17,88
1713972886.4383514,1,17,88
1713972890.6011415,0,12,72
1713972894.7674093,0,12,72
1713972898.9297483,0,12,72
1713972903.0996795,0,12,72
1713972907.262347,0,12,72
1713972911.4300086,0,12,72
1713972915.592802,1,19,40
1713972919.7569852,0,6,86
1713972923.9201527,0,6,86
1713972928.0825222,0,6,86
1713972932.2507122,0,6,86
1713972936.4187453,0,6,86
1713972940.5865657,0,6,86
1713972944.7485228,0,6,86
1713972948.9108174,0,6,86
1713972953.0736194,0,6,86
1713972957.2428393,0,6,86
1713972961.4163277,0,6,86
1713972965.578843,0,6,86
1713972969.7410574,0,6,86
1713972973.909563,0,6,86
1713972978.0821323,0,6,86
1713972982.2430148,1,14,86
1713972986.4120107,0,10,118
1713972990.5743783,0,10,118
1713972994.733349,0,10,118
1713972998.896039,0,10,118
1713973003.067779,0,10,118
1713973007.2303722,0,10,118
1713973011.3903852,0,10,118
1713973015.5528414,0,10,118
1713973019.73265,0,10,118
1713973023.897617,0,16,78
1713973028.060446,0,16,78
1713973032.2243838,0,16,78
1713973036.3866959,0,16,78
1713973040.555674,0,12,78
1713973044.7175364,0,12,78
1713973048.9238117,0,12,78
1713973053.0871336,0,13,64
1713973057.2515807,0,13,64
1713973061.4277983,0,13,64
1713973065.5918036,0,13,64
1713973069.7618158,0,13,64
1713973073.945982,0,13,64
1713973078.1058915,0,13,64
1713973082.27677,0,13,64
1713973086.4624307,0,13,64
1713973090.6232827,0,13,64
1713973094.787823,0,13,64
1713973098.958403,0,13,64
1713973103.1384695,0,13,64
1713973107.2970004,0,13,64
1713973111.458659,0,13,64
1713973115.6213565,0,13,64
1713973119.7823853,0,13,64
1713973123.9506419,0,13,64
1713973128.1135879,0,11,72
1713973132.2743943,0,11,72
1713973136.4347045,0,11,72
1713973140.6110277,0,11,72
1713973144.7703037,0,11,72
1713973148.9361067,0,11,72
1713973153.1064024,0,11,72
1713973157.2776382,0,11,72
1713973161.4382458,0,11,72
1713973165.6022248,0,11,72
1713973169.7786794,0,11,72
1713973173.9436886,0,11,72
1713973178.11253,0,11,72
1713973182.2931924,0,11,72
1713973186.4561198,0,11,72
1713973190.6186082,0,11,72
1713973194.796072,1,15,40
1713973198.969266,1,15,40
1713973203.1321096,1,15,40
1713973207.3039873,1,15,40
1713973211.466234,1,15,40
1713973215.6272213,1,15,40
1713973219.808319,1,15,40
1713973223.9714825,0,6,88
1713973228.1319346,0,6,88
1713973232.2950976,0,6,88
1713973236.473121,0,6,88
1713973240.6365867,0,6,88
1713973244.8025575,0,6,88
1713973248.9602017,0,9,88
1713973253.125326,0,9,88
1713973257.2907376,0,8,88
1713973261.4589324,0,8,88
1713973265.6232557,0,8,88
1713973269.793355,0,8,88
1713973273.9590743,0,8,88
1713973278.1194422,0,8,88
1713973282.2965088,0,7,99
1713973286.4585738,0,7,99
1713973290.616724,0,7,99
1713973294.7840996,0,7,99
1713973298.9561908,0,4,123
1713973303.1238658,0,4,123
1713973307.2927322,0,4,123
1713973311.4562302,0,4,123
1713973315.6215022,0,4,123
1713973319.7880816,0,4,123
1713973323.9511817,0,4,123
1713973328.1240587,0,4,123
1713973332.2842925,0,4,123
1713973336.4491134,0,4,123
1713973340.6342502,0,4,123
1713973344.7986946,0,4,123
1713973348.962973,1,18,75
1713973353.1448116,1,18,75
1713973357.3041527,1,18,75
1713973361.469468,1,18,75
1713973365.63359,1,18,75
1713973369.8001158,1,18,75
1713973373.9610476,1,18,75
1713973378.1235049,1,18,75
1713973382.2901363,1,18,75
1713973386.4527833,1,18,75
1713973390.623078,1,18,75
1713973394.790617,1,18,75
1713973398.9563868,1,18,75
1713973403.1231961,1,18,75
1713973407.2921944,0,12,123
1713973411.453878,0,12,123
1713973415.6198633,0,12,123
1713973419.7865171,0,12,123
1713973423.94974,0,12,123
1713973428.1277895,0,7,110
1713973432.2878458,0,9,94
1713973436.462407,0,9,94
1713973440.634045,0,9,94
1713973444.7943761,0,9,94
1713973448.9767447,0,9,94
1713973453.1467123,0,9,94
1713973457.312107,0,9,94
1713973461.47614,0,9,94
1713973465.6416159,0,9,94
1713973469.8208058,0,9,94
1713973473.9932225,0,9,94
1713973478.1531172,0,9,94
1713973482.3294058,0,9,94
1713973486.4905438,0,9,94
1713973490.6540463,0,9,94
1713973494.824234,0,9,94
1713973498.9941268,0,9,94
1713973503.1529472,0,9,94
1713973507.3144171,0,9,94
1713973511.4774635,0,9,94
1713973515.6449158,0,9,94
1713973519.8102133,0,9,94
1713973523.9723456,0,9,94
1713973528.1396003,0,9,94
1713973532.3001466,0,14,54
1713973536.463876,0,14,54
1713973540.6437287,0,14,54
1713973544.8083792,0,14,54
1713973548.9730585,0,14,54
1713973553.1342945,0,14,54
1713973557.2968013,0,6,94
1713973561.4703174,0,6,94
1713973565.6345878,0,6,94
1713973569.8044713,0,6,94
1713973573.9660037,0,6,94
1713973578.1252637,0,6,94
1713973582.2899082,0,6,94
1713973586.4541025,1,17,70
1713973590.621579,1,17,70
1713973594.7884367,0,16,78
1713973598.9577067,0,13,78
1713973603.116031,0,13,78
1713973607.279526,0,13,78
1713973611.4449923,0,13,78
1713973615.6086986,0,13,78
1713973619.772739,0,13,78
1713973623.937035,0,13,78
1713973628.0997224,0,13,78
1713973632.261674,0,13,78
1713973636.4366925,0,13,78
1713973640.6074848,0,13,78
1713973644.770947,0,13,78
1713973648.9623272,0,13,78
1713973653.12684,0,13,78
1713973657.2951455,0,13,78
1713973661.4699986,0,13,78
1713973665.6353967,0,6,120
1713973669.7992167,0,6,120
1713973673.964379,0,6,120
1713973678.1283133,0,6,120
1713973682.2897406,0,6,120
1713973686.4572659,0,6,120
1713973690.6195152,0,15,80
1713973694.7827907,0,15,80
1713973698.9442544,0,15,80
1713973703.1083984,0,15,80
1713973707.2726512,0,15,80
1713973711.4489822,0,15,80
1713973715.6117926,0,10,120
1713973719.7799034,0,10,120
1713973723.9606252,0,10,120
1713973728.1225846,0,10,120
1713973732.2872381,0,10,120
1713973736.4607985,0,10,120
1713973740.6301184,0,10,120
1713973744.8052554,0,10,120
1713973748.9649253,0,11,112
1713973753.1329684,0,11,112
1713973757.30077,0,11,112
1713973761.4697454,0,11,112
1713973765.6325827,0,11,112
1713973769.7994604,0,11,112
1713973773.9596963,0,11,112
1713973778.1476855,0,11,112
1713973782.3140318,0,11,112
1713973786.480913,1,23,64
1713973790.643928,0,14,72
1713973794.8215747,0,14,72
1713973798.9843438,0,14,72
1713973803.1444595,0,14,72
1713973807.3161206,0,14,72
1713973811.47922,0,14,72
1713973815.6450956,0,14,72
1713973819.8078709,0,14,72
1713973823.9881933,0,14,72
1713973828.1563966,0,14,72
1713973832.318555,0,14,72
1713973836.4945793,0,18,40
1713973840.6614916,0,18,40
1713973844.8400366,0,18,40
1713973849.003293,0,18,40
1713973853.1720226,0,18,40
1713973857.3460972,0,18,40
1713973861.5095212,0,18,40
1713973865.675612,0,18,40
1713973869.84312,0,18,40
1713973874.0127358,0,18,40
1713973878.1771843,0,18,40
1713973882.3456028,0,18,40
1713973886.5126917,0,11,102
1713973890.6780243,0,11,102
1713973894.8518755,0,11,102
1713973899.0263135,0,11,102
1713973903.1867447,0,11,102
1713973907.3516152,0,11,102
1713973911.5139647,0,11,102
1713973915.6783714,1,21,86
1713973919.8403878,0,9,118
1713973924.003204,0,9,118
1713973928.183067,0,9,118
1713973932.3574703,0,9,118
1713973936.5217035,0,9,118
1713973940.683143,0,9,118
1713973944.8432171,0,9,118
1713973949.0046158,0,9,118
1713973953.1784089,0,9,118
1713973957.3415961,0,9,118
1713973961.5069053,0,9,118
1713973965.6694555,0,9,118
1713973969.830583,0,9,118
1713973974.0018466,0,12,110
1713973978.1643662,0,12,110
1713973982.3267295,0,12,110
1713973986.491705,0,10,110
1713973990.6547694,0,10,110
1713973994.8198426,0,10,110
1713973999.0013068,0,10,110
1713974003.164315,1,20,56
1713974007.3308234,1,17,80
1713974011.4960465,0,8,88
1713974015.6717498,0,8,88
1713974019.8350337,0,8,88
1713974023.9961054,0,8,88
1713974028.158001,0,8,88
1713974032.3218205,0,8,88
1713974036.498885,0,8,88
1713974040.6621246,0,8,88
1713974044.8369308,0,8,88
1713974049.001838,0,8,88
1713974053.1604297,0,8,88
1713974057.3481007,1,20,56
1713974061.5188563,0,12,56
1713974065.6794631,0,12,56
1713974069.8507643,0,12,56
1713974074.0265927,0,12,56
1713974078.1980834,0,12,56
1713974082.3687115,0,12,56
