TimeStampSecs,NumIdleVms,NumIdleCpus,NumCrossVmLinks
1713966206.7071373,4,40,32
1713966210.881561,0,4,132
1713966215.050168,0,4,132
1713966219.2139876,0,4,132
1713966223.384213,0,4,132
1713966227.545391,0,4,132
1713966231.7088604,0,4,132
1713966235.8720415,0,4,132
1713966240.0324473,0,4,132
1713966244.1942422,0,4,132
1713966248.3569756,0,4,132
1713966252.5219016,0,4,132
1713966256.6834722,0,4,132
1713966260.844068,0,4,132
1713966265.007391,0,4,132
1713966269.1716435,0,4,132
1713966273.3383348,0,4,132
1713966277.5074937,0,4,132
1713966281.671615,0,4,132
1713966285.8352008,0,4,132
1713966290.0061636,0,4,132
1713966294.188039,0,4,132
1713966298.3655856,0,4,132
1713966302.5421422,0,4,132
1713966306.704966,0,4,132
1713966310.8649073,0,4,132
1713966315.0267282,0,4,132
1713966319.222215,0,4,132
1713966323.3840196,2,19,76
1713966327.557007,0,7,76
1713966331.7384887,0,7,76
1713966335.9213572,0,7,76
1713966340.0860906,0,7,76
1713966344.2455862,0,7,76
1713966348.4083586,0,7,76
1713966352.580958,0,7,76
1713966356.7471764,0,7,76
1713966360.9154058,0,7,76
1713966365.0808988,0,7,76
1713966369.2533302,0,7,76
1713966373.4119875,0,7,76
1713966377.589967,0,7,76
1713966381.7644362,0,7,76
1713966385.9500651,0,7,76
1713966390.1201975,0,7,76
1713966394.2840447,0,7,76
1713966398.4456165,0,7,76
1713966402.6078658,0,7,76
1713966406.7705421,0,7,76
1713966410.9311104,0,7,76
1713966415.105536,0,8,76
1713966419.274417,1,16,76
1713966423.4476483,0,8,76
1713966427.6267478,0,8,76
1713966431.7966063,0,8,76
1713966435.973463,0,8,76
1713966440.1381779,0,8,76
1713966444.304004,0,8,76
1713966448.4629264,0,8,76
1713966452.6215904,0,8,76
1713966456.786129,0,8,76
1713966460.9561613,0,8,76
1713966465.1184895,0,8,76
1713966469.2823675,0,8,76
1713966473.4434311,0,8,76
1713966477.6058722,0,8,76
1713966481.7776122,0,8,76
1713966485.9505553,0,8,76
1713966490.124268,0,8,76
1713966494.2855873,1,21,32
1713966498.4494858,0,10,56
1713966502.6178896,0,10,56
1713966506.7912588,0,10,56
1713966510.958496,0,10,56
1713966515.1305206,0,10,56
1713966519.2990236,0,10,56
1713966523.4608352,0,10,56
1713966527.6246789,0,10,56
1713966531.7964246,0,10,56
