TaskId,SchedulingDecision
10.244.4.22,aks-nodepool1-23117972-vmss000003,10.244.1.22,aks-nodepool1-23117972-vmss000002,10.244.2.27,aks-nodepool1-23117972-vmss000000,10.244.3.25,aks-nodepool1-23117972-vmss000001
0,10.244.4.22,8
1,10.244.1.22,8
2,10.244.2.27,8
3,10.244.3.25,8
4,10.244.4.22,8,10.244.3.25,8
5,10.244.1.22,8
6,10.244.4.22,8
7,10.244.2.27,8,10.244.3.25,8
8,10.244.1.22,8,10.244.2.27,8
9,10.244.4.22,8,10.244.3.25,8
