TaskId,SchedulingDecision
10.244.31.6,aks-nodepool1-12574650-vmss00000k,10.244.1.16,aks-nodepool1-12574650-vmss00000f,10.244.20.7,aks-nodepool1-12574650-vmss00000a,10.244.23.9,aks-nodepool1-12574650-vmss00000i,10.244.18.6,aks-nodepool1-12574650-vmss000009,10.244.7.7,aks-nodepool1-12574650-vmss000005,10.244.30.9,aks-nodepool1-12574650-vmss00000l,10.244.4.9,aks-nodepool1-12574650-vmss00000q,10.244.12.6,aks-nodepool1-12574650-vmss00000b,10.244.14.9,aks-nodepool1-12574650-vmss000007,10.244.22.8,aks-nodepool1-12574650-vmss00000w,10.244.24.8,aks-nodepool1-12574650-vmss000002,10.244.3.5,aks-nodepool1-12574650-vmss00000n,10.244.28.6,aks-nodepool1-12574650-vmss00000s,10.244.2.7,aks-nodepool1-12574650-vmss00000h,10.244.6.6,aks-nodepool1-12574650-vmss00000e,10.244.25.5,aks-nodepool1-12574650-vmss00000p,10.244.19.7,aks-nodepool1-12574650-vmss00000u,10.244.9.9,aks-nodepool1-12574650-vmss00000t,10.244.13.6,aks-nodepool1-12574650-vmss00000g,10.244.10.8,aks-nodepool1-12574650-vmss00000m,10.244.21.8,aks-nodepool1-12574650-vmss000006,10.244.32.7,aks-nodepool1-12574650-vmss00000r,10.244.5.7,aks-nodepool1-12574650-vmss000003,10.244.27.7,aks-nodepool1-12574650-vmss000000,10.244.26.6,aks-nodepool1-12574650-vmss00000v,10.244.17.6,aks-nodepool1-12574650-vmss000001,10.244.15.5,aks-nodepool1-12574650-vmss000004,10.244.29.8,aks-nodepool1-12574650-vmss00000o,10.244.16.10,aks-nodepool1-12574650-vmss00000d,10.244.11.7,aks-nodepool1-12574650-vmss00000c,10.244.8.9,aks-nodepool1-12574650-vmss00000j
0,10.244.31.6,5
1,10.244.1.16,8,10.244.20.7,2
2,10.244.23.9,5
3,10.244.18.6,8
4,10.244.7.7,8,10.244.30.9,6
5,10.244.4.9,8,10.244.12.6,6
6,10.244.14.9,8,10.244.22.8,4
7,10.244.24.8,8,10.244.3.5,1
8,10.244.28.6,8,10.244.2.7,4
9,10.244.6.6,8,10.244.25.5,4
10,10.244.19.7,8,10.244.9.9,1
11,10.244.13.6,8,10.244.10.8,3
12,10.244.21.8,4
13,10.244.32.7,8,10.244.5.7,2
14,10.244.27.7,8
15,10.244.26.6,8,10.244.17.6,4
16,10.244.15.5,8,10.244.29.8,3
17,10.244.16.10,4
18,10.244.11.7,7
19,10.244.8.9,8,10.244.3.5,4
20,10.244.9.9,7,10.244.20.7,2
21,10.244.5.7,6,10.244.10.8,5,10.244.29.8,4
22,10.244.20.7,4,10.244.22.8,1
23,10.244.2.7,4,10.244.25.5,1
24,10.244.21.8,4
25,10.244.17.6,4,10.244.16.10,4
26,10.244.31.6,3,10.244.23.9,3,10.244.22.8,3
27,10.244.3.5,3,10.244.25.5,3
28,10.244.20.8,8,10.244.10.9,3
13,10.244.32.8,8,10.244.30.10,2
16,10.244.4.10,8,10.244.15.6,3
7,10.244.24.9,8,10.244.0.13,1
22,10.244.12.6,5
5,10.244.30.11,8,10.244.17.7,6
1,10.244.1.17,8,10.244.32.9,2
20,10.244.7.7,8,10.244.3.6,1
4,10.244.13.6,8,10.244.11.8,6
11,10.244.5.7,8,10.244.29.8,3
21,10.244.14.9,8,10.244.8.10,7
29,10.244.28.6,8,10.244.12.7,1
30,10.244.9.9,4
31,10.244.3.6,6
32,10.244.6.6,8,10.244.12.7,2
33,10.244.26.6,6
34,10.244.32.9,6,10.244.22.8,3
35,10.244.29.8,5,10.244.10.9,4
36,10.244.15.6,5,10.244.12.7,3
13,10.244.25.5,7,10.244.2.7,3
22,10.244.9.9,3,10.244.22.8,2
27,10.244.16.10,4,10.244.26.6,2
25,10.244.17.7,2,10.244.11.8,2,10.244.12.7,2,10.244.2.7,1,10.244.10.9,1
18,10.244.24.9,7
7,10.244.19.7,8,10.244.9.9,1
37,10.244.18.6,8,10.244.31.6,3,10.244.23.9,3,10.244.22.8,1
38,10.244.27.7,8,10.244.21.9,7
12,10.244.12.8,4
24,10.244.0.14,4
37,10.244.30.12,8,10.244.20.9,7
