TaskId,SchedulingDecision
10.244.0.28,aks-nodepool1-23117972-vmss000004,10.244.1.18,aks-nodepool1-23117972-vmss000002,10.244.4.19,aks-nodepool1-23117972-vmss000003,10.244.2.22,aks-nodepool1-23117972-vmss000000
0,10.244.0.28,6
1,10.244.1.18,6
2,10.244.4.19,2
3,10.244.2.22,6
4,10.244.0.28,8,10.244.3.24,7
2,10.244.4.20,2
5,10.244.4.20,6
6,10.244.2.22,2,10.244.3.24,1
7,10.244.0.28,8,10.244.3.24,7
6,10.244.1.19,3
8,10.244.3.24,8,10.244.2.23,1
7,10.244.0.29,8,10.244.2.23,7
9,10.244.3.25,8,10.244.4.20,6,10.244.2.23,1
6,10.244.0.29,3
8,10.244.2.23,7,10.244.0.29,2
8,10.244.1.20,8,10.244.0.29,1
9,10.244.3.25,8,10.244.4.20,6,10.244.0.29,1
2,10.244.2.24,2
9,10.244.3.25,8,10.244.2.24,6,10.244.0.29,1
2,10.244.4.21,2
9,10.244.3.25,8,10.244.4.21,6,10.244.0.29,1
6,10.244.1.20,3
9,10.244.3.25,8,10.244.2.25,7
2,10.244.0.30,2
2,10.244.3.25,2
