TimeStampSecs,NumIdleVms,NumIdleCpus,NumCrossVmLinks
1716334150.5239062,29,235,56
1716334154.691991,25,215,72
1716334158.8536375,18,179,152
1716334163.0109286,14,159,200
1716334167.1760151,10,140,232
1716334171.339112,5,111,312
1716334175.5039182,1,85,360
1716334179.6686573,0,63,428
1716334183.8328736,0,33,527
1716334187.992614,0,12,591
1716334192.1595497,0,12,591
1716334196.3328645,0,12,591
1716334200.4968038,0,12,591
1716334204.666407,0,12,591
1716334208.8332074,0,12,591
1716334212.9928894,0,12,591
1716334217.1613948,0,12,591
1716334221.3293135,0,12,591
1716334225.5070152,0,12,591
1716334229.6702585,0,12,591
1716334233.834948,0,12,591
1716334237.999505,0,12,591
1716334242.169742,0,12,591
1716334246.3290758,0,12,591
1716334250.4947257,0,12,591
1716334254.6765575,0,12,591
1716334258.8504193,0,12,591
1716334263.0200734,0,12,591
1716334267.1840906,0,12,591
1716334271.3672192,0,12,591
1716334275.5315049,0,12,591
1716334279.6978202,0,12,591
1716334283.8734019,0,12,591
1716334288.0359745,0,12,591
1716334292.2003386,0,12,591
1716334296.3591957,0,12,591
1716334300.537147,0,12,591
1716334304.6991365,0,12,591
1716334308.8657537,0,12,591
1716334313.0322053,0,12,591
1716334317.2079859,0,12,591
1716334321.3757942,0,12,591
1716334325.5459244,0,12,591
1716334329.7137792,0,12,591
1716334333.8801172,0,12,591
1716334338.0604854,0,12,591
1716334342.227583,0,12,591
1716334346.391865,0,12,591
1716334350.5535128,0,12,591
1716334354.7175083,0,12,591
1716334358.8845704,0,12,591
1716334363.0483477,0,12,591
1716334367.2121847,0,12,591
1716334371.3828516,0,12,591
1716334375.5478325,0,12,591
1716334379.7217684,0,12,591
1716334383.8864264,0,12,591
1716334388.0467553,0,12,591
1716334392.2126575,0,12,591
1716334396.3771906,0,12,591
1716334400.5386581,0,12,591
1716334404.7106094,0,12,591
1716334408.8893988,0,12,591
1716334413.049381,0,12,591
1716334417.2117999,0,12,591
1716334421.3790166,0,12,591
1716334425.5490384,0,15,591
1716334429.711544,0,15,591
1716334433.8839931,0,15,587
