TimeStampSecs,NumIdleVms,NumIdleCpus,NumCrossVmLinks
1714390657.891107,5,40,0
1714390661.899192,5,40,0
1714390665.908952,4,39,0
1714390669.9140618,1,15,64
1714390673.9195993,1,8,71
1714390677.926485,1,8,71
1714390681.9321856,1,8,71
1714390685.9382126,1,8,71
1714390689.944621,1,8,71
1714390693.952381,1,8,71
1714390697.9600627,1,8,71
1714390701.9660697,1,8,71
1714390705.97003,1,8,71
1714390709.9775364,1,8,71
1714390713.9831522,1,8,71
1714390718.3744817,0,8,71
1714390722.3789299,1,8,71
1714390726.3852136,1,8,71
1714390730.3898787,1,8,71
1714390734.3980424,1,8,71
1714390738.4041584,1,8,71
1714390742.4099476,1,8,71
1714390746.4149802,1,8,71
1714390750.4222794,1,8,71
1714390754.4261167,1,8,71
1714390758.4334848,1,8,71
1714390762.4400668,1,8,71
1714390766.448336,1,8,71
1714390770.4553173,1,11,15
1714390774.4629688,1,11,15
1714390778.466654,1,11,15
1714390782.4709733,1,11,15
1714390786.479674,1,11,15
1714390790.4870365,1,11,15
1714390794.4904394,1,11,15
1714390798.4945269,1,11,15
1714390802.4981704,1,11,15
1714390806.5042193,1,11,15
1714390810.5101032,1,11,15
1714390814.51501,1,11,15
1714390818.5214198,1,9,13
1714390822.5265722,1,9,13
1714390826.5305011,1,9,13
1714390830.534591,1,9,13
1714390834.540924,1,9,13
1714390838.5462003,1,8,14
1714390842.551211,1,8,14
1714390846.5583432,1,8,14
1714390850.562757,1,8,14
1714390854.5660894,1,8,14
1714390858.5710325,1,8,14
1714390862.5747192,1,8,14
1714390866.5791903,1,8,14
1714390870.5878055,1,8,14
1714390874.5988886,1,8,14
1714390878.602791,1,8,14
1714390882.6071556,1,8,14
1714390886.614823,1,8,14
1714390890.6193078,1,8,14
1714390894.6262882,1,8,14
1714390898.63059,1,8,14
1714390902.6377263,1,8,14
1714390906.6426396,1,8,14
1714390910.6469734,1,8,14
1714390914.6512911,1,8,14
1714390918.657946,1,8,14
1714390922.6621776,1,8,14
1714390926.6699083,1,8,14
1714390930.6748643,1,8,14
1714390934.6786008,1,8,14
1714390938.6824982,1,8,14
1714390942.6870239,1,8,14
1714390946.6922858,1,8,14
1714390950.6975331,1,12,14
1714390954.703096,1,12,14
1714390958.70718,1,12,14
1714390962.7140508,1,12,14
1714390966.7191367,1,12,14
1714390970.726763,0,12,14
1714390974.7309036,0,12,14
1714390978.734788,0,12,14
1714390982.7387068,2,21,6
1714390986.7428129,1,8,46
1714390990.749341,1,8,46
1714390994.7570436,1,8,46
1714390998.7628875,1,8,46
1714391002.766559,1,8,46
1714391006.7761512,1,8,46
1714391010.7826002,1,8,46
1714391014.7861986,1,9,46
1714391018.7906663,1,9,46
1714391022.7958531,1,15,46
1714391026.8033803,1,15,46
1714391030.8109796,1,15,46
1714391034.8146086,1,15,46
1714391038.8203437,1,15,46
1714391042.825904,0,15,46
1714391046.8306646,1,15,40
1714391050.8350632,1,15,40
1714391054.8401556,1,15,40
1714391058.8469224,1,15,40
1714391062.8504689,1,15,40
1714391066.8542104,1,10,56
1714391070.8581057,1,10,56
1714391074.86555,1,10,56
1714391078.8706365,1,10,56
1714391082.8738325,2,23,16
1714391086.8778083,1,9,69
1714391090.8824973,1,9,69
1714391094.8867803,1,9,72
1714391098.8945801,1,9,72
1714391102.8977578,1,9,72
1714391106.902864,1,9,72
1714391110.907153,1,9,72
1714391114.9146645,1,9,72
1714391118.9230423,1,9,72
1714391122.9301322,1,9,72
1714391126.9346557,1,9,72
1714391130.9391446,1,9,72
1714391134.946511,1,9,72
1714391138.951043,1,9,72
1714391142.9554844,1,9,72
1714391146.9653013,1,9,72
1714391150.9709778,1,9,72
1714391154.9747212,1,9,72
1714391158.9788396,1,9,72
1714391162.9820373,1,9,72
1714391166.9875124,1,9,72
1714391170.9947195,1,9,72
1714391174.9985058,1,9,72
1714391179.0039165,1,9,72
1714391183.0115912,2,23,16
1714391187.018549,1,18,16
1714391191.0219753,1,18,16
1714391195.0269666,1,18,16
1714391199.0311227,1,13,66
1714391203.0358627,1,13,66
1714391207.0433486,1,13,66
1714391211.0522995,1,13,66
1714391215.0597272,1,13,74
1714391219.0687993,1,13,74
1714391223.0762925,1,13,74
1714391227.082949,1,13,74
1714391231.0903034,1,13,74
1714391235.0976477,1,13,74
1714391239.104308,1,13,74
1714391243.1118968,1,13,74
1714391247.1202693,1,13,74
1714391251.1258547,1,13,74
1714391255.1309502,1,13,74
1714391259.1345196,1,13,74
1714391263.13814,1,13,74
1714391267.1472347,1,13,74
1714391271.1544516,1,13,74
1714391275.1619508,1,13,74
1714391279.167458,1,13,74
1714391283.1762066,1,13,74
1714391287.183248,1,13,74
1714391291.190349,1,18,16
1714391295.1946247,1,13,20
1714391299.1994476,1,17,20
1714391303.207002,1,8,46
1714391307.2105687,1,8,46
1714391311.2149868,1,8,46
1714391315.2183077,1,11,46
1714391319.2260206,1,11,46
1714391323.2310352,1,11,46
1714391327.235867,1,11,46
1714391331.241824,1,11,46
1714391335.2473254,1,11,46
1714391339.2554724,1,11,46
1714391343.261712,0,11,46
1714391347.2667422,1,11,46
1714391351.2708578,1,11,46
1714391355.2783346,1,11,46
1714391359.2827947,1,11,46
1714391363.2904437,1,11,46
1714391367.298266,1,11,46
1714391371.3028529,1,11,46
1714391375.3075235,1,11,46
1714391379.3150766,1,11,46
1714391383.3222792,1,11,46
1714391387.3280816,1,11,46
1714391391.3341327,1,11,46
1714391395.3385289,1,11,46
1714391399.3428009,1,11,46
1714391403.3466985,1,11,46
1714391407.351379,0,11,43
1714391411.3619716,0,11,43
1714391415.3668888,0,11,43
1714391419.3706663,1,11,43
1714391423.379248,2,26,27
1714391427.3863997,1,8,35
1714391431.3930442,1,8,35
1714391435.4009347,1,8,35
1714391439.4067864,1,8,35
1714391443.4111054,1,8,35
1714391447.4194264,1,8,35
1714391451.4260209,1,17,12
1714391455.4339588,1,17,12
1714391459.4394126,1,17,12
1714391463.4480627,1,17,12
1714391467.4558454,1,17,12
1714391471.462954,1,17,12
1714391475.470716,1,17,12
1714391479.4751306,1,17,12
1714391483.4822783,1,17,12
1714391487.489931,1,17,12
1714391491.4944525,1,17,12
1714391495.499816,1,17,12
1714391499.5067527,1,17,12
1714391503.5103812,1,17,12
1714391507.518201,1,17,12
1714391511.5260596,1,17,12
1714391515.5317194,1,17,12
1714391519.540048,1,17,12
1714391523.546397,1,17,12
1714391527.5506086,1,17,12
1714391531.5545723,0,17,12
1714391535.558607,0,9,32
1714391539.564038,0,9,32
1714391543.571642,1,9,32
1714391547.5799432,1,9,32
1714391551.5871048,1,9,32
1714391555.59631,1,9,32
1714391559.60319,1,9,32
1714391563.6113193,1,9,32
1714391567.6196058,1,9,32
1714391571.6266894,1,9,32
1714391575.6314168,2,17,32
1714391579.638832,2,17,32
1714391583.6435275,2,17,32
1714391587.6505888,2,17,32
1714391591.654845,2,17,32
1714391595.6628902,1,17,32
1714391599.6675966,1,17,32
1714391603.6778476,0,17,32
1714391607.6858833,0,17,32
1714391611.6905375,1,17,32
1714391615.6945336,1,17,32
1714391619.7031085,1,17,32
1714391623.7105556,1,17,32
1714391627.7147753,1,17,32
1714391631.719122,1,17,32
1714391635.7274747,1,17,32
1714391639.7355087,1,17,32
1714391643.742537,1,17,32
1714391647.7464817,1,17,32
1714391651.7527297,1,17,32
1714391655.7592223,1,17,32
1714391659.767045,1,17,32
1714391663.7710326,2,21,35
1714391667.7757185,2,21,35
1714391671.7830675,2,21,35
1714391675.786541,2,21,35
1714391679.7916543,2,21,35
1714391683.7984748,2,21,35
1714391687.8035116,2,21,35
1714391691.8103585,2,21,35
1714391695.8178344,2,21,35
1714391699.823006,2,21,35
1714391703.8258991,2,21,35
1714391707.8332953,2,21,35
1714391711.8387332,2,21,35
1714391715.8438993,2,21,30
1714391719.8510985,2,21,30
1714391723.8583891,2,21,30
1714391727.8624601,2,21,30
1714391731.8668275,2,21,30
1714391735.8718224,2,21,30
1714391739.8779368,2,21,30
1714391743.8864212,2,21,30
1714391747.894368,2,21,30
1714391751.8996696,2,21,30
1714391755.9058998,2,21,30
1714391759.9143994,2,21,30
1714391763.922921,2,32,0
1714391767.9301012,2,32,0
1714391771.935801,2,32,0
1714391775.943675,3,35,0
1714391779.9512212,3,35,0
1714391783.9580681,3,35,0
1714391787.9666755,3,35,0
1714391791.9700289,3,35,0
